"字"		"zza"	"dza"	5	22	"zzao"	"dzɑ"	5	22	"zza"	"dza"	5	33	"zza"	"dza"	5	55	"zza"	"dza"	5	22	"zza"	"dza"	5	35
"丝"		"sa"	"sa"	1	55	"sao"	"sɑ"	1	55	"sa"	"sa"	1	55	"sa"	"sa"	1	44	"sa"	"sa"	1	55	"sa"	"sa"	1	45
"痔"		"z"	"tsɿ"	3	35	"z"	"tsɿ"	3	35	"z"	"tsɿ"	5	33	"zɿ"	"tsɿ"	5	55	"z"	"tsɿ"	5	22	"z"	"tsɿ"	5	35
"滓"		"zo"	"tso"	1	55	"zo"	"tso"	1	55	"zo"	"tso"	1	55	"zo"	"tso"	1	44	"zo"	"tso"	1	55	"zo"	"tso"	1	45
"事"		"s"	"sɿ"	5	22	"s"	"sɿ"	3	35					"za"	"tsa"	5	55	"s"	"sɿ"	3	54	"s"	"sɿ"	3	54
"事"	"婚～"									"za"	"tsa"	5	33												
"事"	"～情"									"s"	"sɿ"	5	33												
"使"		"sa"	"sa"	3	35	"sao"	"sɑ"	3	35	"sa"	"sa"	3	35	"sa"	"sa"	3	35	"sa"	"sa"	3	54	"sa"	"sa"	3	54
"痣"		"z"	"tsɿ"	5	22	"z"	"tsɿ"	5	22	"z"	"tsɿ"	5	33	"zɿ"	"tsɿ"	5	55	"z"	"tsɿ"	5	22	"zr"	"tʂʅ"	5	35
"时"		"zzew"	"dzəɰ"	2	13	"zew"	"tsɤɰ"	2	23	"zew"	"tsəɰ"	2	13	"sɿ"	"sɿ"	2	23	"s"	"sɿ"	2	24	"zew"	"tsəɰ"	2	13
"侍"		"sa"	"sa"	5	22	"sao"	"sɑ"	5	22	"sa"	"sa"	5	33	"sa"	"sa"	5	55	"sa"	"sa"	5	22	"sa"	"sa"	5	35
"耳"		"lia"	"lja"	3	35	"gniang"	"ȵiɑŋ"	3	35	"gniang"	"ȵjaŋ"	3	35	"gniang"	"ȵjaŋ"	3	35	"gnio"	"ȵjo"	3	54	"gniang"	"ȵjɑŋ"	3	54
"饵"						"gniang"	"ȵiɑŋ"	5	22	"gniang"	"ȵjaŋ"	5	33	"gniang"	"ȵjaŋ"	5	55	"gnio"	"ȵjo"	5	22	"gniang"	"ȵjɑŋ"	5	35
"起"		"kew"	"kʰəɰ"	3	35	"kew"	"kʰɤɰ"	3	35	"kew"	"kʰəɰ"	3	35	"kew"	"kʰəɰ"	3	35	"kew"	"kʰɤɰ"	3	54	"kew"	"kʰəɰ"	3	54
"棋"		"zzhi"	"dʑi"	2	13	"zzhi"	"dʑi"	2	23	"zzhi"	"dʑi"	2	13	"zzhi"	"dʑi"	2	23	"zzhi"	"dʑi"	2	24	"zzhi"	"dʑi"	2	13
"旗"		"zzhi"	"dʑi"	2	13	"zzhi"	"dʑi"	2	23	"zzhi"	"dʑi"	2	13	"zzhi"	"dʑi"	2	23	"zzhi"	"dʑi"	2	24	"zzhi"	"dʑi"	2	13
"喜"		"kew"	"kʰəɰ"	1	55	"kew"	"kʰɤɰ"	3	35	"kew"	"kʰəɰ"	1	55	"kew"	"kʰəɰ"	5	55	"kew"	"kʰɤɰ"	3	54	"kei"	"kʰej"	3	54
"几"	"～个"	"zhi"	"tɕi"	3	35	"zhi"	"tɕi"	3	35	"zhi"	"tɕi"	3	35	"zhi"	"tɕi"	3	35	"zhi"	"tɕi"	3	54	"zhi"	"tɕi"	3	54
"气"		"chi"	"tɕʰi"	5	22	"chi"	"tɕʰi"	5	22	"chi"	"tɕʰi"	5	33	"chi"	"tɕʰi"	5	55	"chi"	"tɕʰi"	5	22	"chi"	"tɕʰi"	5	35
"汽"		"chi"	"tɕʰi"	5	22	"chi"	"tɕʰi"	5	22	"chi"	"tɕʰi"	5	33	"chi"	"tɕʰi"	5	55	"chi"	"tɕʰi"	5	22	"chi"	"tɕʰi"	5	35
"衣"		"i"	"i"	1	55	"i"	"i"	1	55	"i"	"i"	1	55	"i"	"i"	1	44	"i"	"i"	1	55	"i"	"i"	1	45
"嘴"		"gy"	"tɕy"	3	35	"gy"	"tɕy"	3	35	"zhy"	"tɕy"	3	35	"zhy"	"tɕy"	3	35	"gy"	"tɕy"	3	54	"zuei"	"tswej"	3	54
"髓"		"shy"	"ɕy"	3	35	"shy"	"ɕy"	3	35	"shy"	"ɕy"	3	35	"shy"	"ɕy"	3	35	"shy"	"ɕy"	3	54	"suai"	"swaj"	3	54
"吹"		"chyi"	"tɕʰɥi"	1	55	"chyea"	"tɕʰɥɛ"	1	55	"chye"	"tɕʰɥɛ"	1	55	"cu"	"tsʰu"	1	44	"ceu"	"tsʰəw"	1	55	"cu"	"tsʰu"	1	45
"睡"		"chy"	"tɕʰy"	5	22	"chy"	"tɕʰy"	5	22	"chy"	"tɕʰy"	5	33	"chy"	"tɕʰy"	5	55	"chy"	"tɕʰy"	5	22	"cuei"	"tsʰwej"	5	35
"跪"		"chy"	"tɕʰy"	3	35	"chy"	"tɕʰy"	3	35	"chy"	"tɕʰy"	3	35	"chy"	"tɕʰy"	3	35	"chy"	"tɕʰy"	3	54	"chyei"	"tɕʰɥej"	3	54
"为"		"y"	"y"	3	35	"y"	"y"	3	35	"y"	"y"	3	35	"y"	"y"	3	35	"y"	"y"	5	22	"y"	"y"	5	35
"醉"		"gy"	"tɕy"	5	22	"gy"	"tɕy"	5	22	"zhye"	"tɕɥɛ"	5	33	"zhy"	"tɕy"	5	55	"gy"	"tɕy"	5	22	"zuei"	"tswej"	5	35
"穗"		"ssu"	"zu"	5	22	"ssu"	"zu"	5	22	"ssu"	"zu"	3	35	"ssu"	"zu"	3	35	"ssu"	"zu"	5	22	"ssru"	"ʐu"	5	35
"槌"		"ddy"	"dy"	2	13	"dy"	"ty"	2	23	"duei"	"twej"	2	13	"dyi"	"tɥi"	2	23	"dy"	"ty"	2	24	"duei"	"twej"	2	13
"锤"		"ddy"	"dy"	2	13	"dy"	"ty"	2	23	"duei"	"twej"	2	13	"dy"	"ty"	2	23	"dy"	"ty"	2	24	"duei"	"twej"	2	13
"锥"		"gy"	"tɕy"	1	55	"gy"	"tɕy"	1	55	"zhy"	"tɕy"	1	55	"zhy"	"tɕy"	1	44	"gy"	"tɕy"	1	55				
"水"		"zu"	"tsu"	3	35	"zu"	"tsu"	3	35	"zu"	"tsu"	3	35	"zu"	"tsu"	3	35	"zu"	"tsu"	3	54	"zru"	"tʂu"	3	54
"龟"		"gyi"	"tɕɥi"	1	55	"gyea"	"tɕɥɛ"	1	55	"guei"	"kwej"	1	55	"guei"	"kwej"	1	44	"gye"	"tɕɥɛ"	1	55	"guei"	"kwej"	1	45
"柜"		"chy"	"tɕʰy"	3	35	"gui"	"kwi"	5	22	"guei"	"kwej"	3	35	"guei"	"kwej"	3	35	"chy"	"tɕʰy"	3	54	"guei"	"kwej"	5	35
"飞"		"fi"	"fi"	1	55	"fi"	"fi"	1	55	"fei"	"fej"	1	55	"fi"	"fi"	1	44	"fi"	"fi"	1	55	"fi"	"fi"	1	45
"疿"		"fei"	"fej"	5	22	"fei"	"fej"	5	22	"fei"	"fej"	5	33	"fei"	"fej"	5	55	"fei"	"fej"	5	22	"fei"	"fej"	5	35
"肥"		"fi"	"fi"	2	13	"fi"	"fi"	2	23	"fi"	"fi"	2	13	"fi"	"fi"	2	23	"fi"	"fi"	2	24	"fi"	"fi"	2	13
"尾"		"mea"	"mɛ"	3	35	"mea"	"mɛ"	3	35	"mei"	"mej"	3	35	"mai"	"maj"	3	35	"mai"	"maj"	3	54	"mea"	"mɛ"	3	54
"味"		"mi"	"mi"	5	22																	"mi"	"mi"	5	35
"味"	"～道"					"ffei"	"vej"	3	35	"ffei"	"vej"	3	35	"ffei"	"vej"	3	35	"ffei"	"vej"	3	54				
"味"	"有～"					"mi"	"mi"	5	22	"mi"	"mi"	3	35	"mi"	"mi"	3	35	"mi"	"mi"	5	22				
"鬼"		"gy"	"tɕy"	3	35	"gy"	"tɕy"	3	35	"zhy"	"tɕy"	3	35	"zhy"	"tɕy"	3	35	"gyi"	"tɕɥi"	3	54	"gyi"	"tɕɥi"	3	54
"贵"		"gyi"	"tɕɥi"	5	22	"gy"	"tɕy"	5	22	"zhy"	"tɕy"	5	33	"zhy"	"tɕy"	5	55	"gyi"	"tɕɥi"	5	22	"gyi"	"tɕɥi"	5	35
"喂"		"y"	"y"	5	22	"y"	"y"	5	22	"y"	"y"	5	33	"y"	"y"	5	55	"y"	"y"	5	22	"y"	"y"	5	35
"围"		"y"	"y"	2	13	"y"	"y"	2	23	"y"	"y"	2	13	"y"	"y"	2	23	"y"	"y"	2	24	"y"	"y"	2	13
"宝"		"bau"	"paw"	3	35	"bau"	"pɑw"	3	35	"bau"	"paw"	3	35	"bau"	"paw"	3	35	"bau"	"pɑw"	3	54	"bau"	"paw"	3	54
"报"		"beu"	"pəw"	5	22	"beu"	"pɤw"	5	22	"bau"	"paw"	5	33	"bau"	"paw"	5	55	"bau"	"pɑw"	5	22	"bau"	"paw"	5	35
"袍"		"bbeu"	"bəw"	2	13	"bbeu"	"bɤw"	2	23	"bbau"	"baw"	2	13	"bbau"	"baw"	2	23	"bbau"	"bɑw"	2	24				
"抱"		"bbeu"	"bəw"	3	35	"bbeu"	"bɤw"	3	35	"bbeu"	"bəw"	3	35	"bbau"	"baw"	3	35	"bbeu"	"bəw"	5	22	"bbau"	"baw"	5	35
"菢"		"pau"	"pʰaw"	3	35	"pau"	"pʰɑw"	3	35	"pau"	"pʰaw"	3	35	"pau"	"pʰaw"	3	35	"pau"	"pʰɑw"	3	54	"pau"	"pʰaw"	3	54
"毛"		"mau"	"maw"	1	55					"mo"	"mo"	7	53	"mo"	"mo"	1	44	"mau"	"mɑw"	1	55	"mau"	"maw"	1	45
	"脑～：头发"					"mo"	"mo"	1	55																
	"鸡～"					"mau"	"mɑw"	2	23																
"帽"		"meu"	"məw"	5	22	"meu"	"mɤw"	5	22	"meu"	"məw"	5	33	"meu"	"məw"	5	55	"meu"	"məw"	5	22	"meu"	"məw"	5	35
"刀"		"dau"	"taw"	1	55	"dau"	"tɑw"	1	55	"dau"	"taw"	1	55	"dau"	"taw"	1	44	"dau"	"tɑw"	1	55	"dau"	"taw"	1	45
"到"		"dau"	"taw"	5	22	"deu"	"tɤw"	5	22	"deu"	"təw"	5	33	"deu"	"təw"	5	55	"deu"	"təw"	5	22	"dau"	"taw"	5	35
"倒"	"～水"	"dau"	"taw"	5	22	"deu"	"tɤw"	5	22	"deu"	"təw"	5	33	"dau"	"taw"	5	55	"deu"	"təw"	5	22	"dau"	"taw"	5	35
"讨"	"～饭"	"la"	"la"	5	22	"la"	"la"	3	35	"la"	"la"	5	33	"la"	"la"	5	55	"la"	"la"	5	22	"tau"	"tʰaw"	3	54
"套"		"teu"	"tʰəw"	5	22	"teu"	"tʰɤw"	5	22	"tau"	"tʰaw"	5	33	"teu"	"tʰəw"	5	55	"teu"	"tʰəw"	5	22	"tau"	"tʰaw"	5	35
"桃"		"lau"	"law"	2	13	"lau"	"lɑw"	2	23	"lau"	"law"	2	13	"lau"	"law"	2	23	"lau"	"lɑw"	2	24	"lau"	"law"	2	13
"淘"	"～米"	"ddau"	"daw"	2	13	"ddau"	"dɑw"	2	23	"ddau"	"daw"	2	13	"ddau"	"daw"	2	23	"ddau"	"dɑw"	2	24	"ddau"	"daw"	2	13
"道"		"tau"	"tʰaw"	3	35					"ddau"	"daw"	3	35	"tau"	"tʰaw"	3	35	"tau"	"tʰɑw"	3	54	"lau"	"law"	3	54
"道"	"～场"					"tau"	"tʰɑw"	3	35	"tau"	"tʰaw"	3	35												
"盗"						"ddehu"	"dəu"	5	22									"ddeu"	"dəw"	5	22	"teu"	"tʰəw"	5	35
"盗"	"强～"	"tau"	"tʰaw"	3	35					"tau"	"tʰaw"	3	35	"tau"	"tʰaw"	7	53								
"盗"	"～东西"	"ddeu"	"dəw"	5	22					"ddeu"	"dəw"	5	33	"ddeu"	"dəw"	5	55								
"脑"		"lau"	"law"	3	35	"lau"	"lɑw"	3	35	"lau"	"law"	3	35	"lau"	"law"	3	35	"lau"	"lɑw"	3	54	"lau"	"law"	3	54
"脑"	"～袋"																								
"脑"	"电～"																								
"恼"		"lau"	"law"	3	35	"lau"	"lɑw"	3	35	"lau"	"law"	3	35	"lau"	"law"	3	35	"lau"	"lɑw"	3	54	"lau"	"law"	3	54
"捞"		"lu"	"lu"	1	55	"leu"	"lɤw"	1	55	"leu"	"ləw"	1	55	"leu"	"ləw"	1	44	"lu"	"lu"	1	55	"lei"	"lej"	2	13
"牢"		"leu"	"ləw"	1	55	"leu"	"lɤw"	1	55	"lau"	"law"	1	55	"lau"	"law"	1	44	"lau"	"lɑw"	1	55	"lau"	"law"	1	45
"老"		"lau"	"law"	3	35	"lau"	"lɑw"	3	35	"lau"	"law"	3	35	"lau"	"law"	3	35	"lau"	"lɑw"	3	54	"lau"	"law"	3	54
"早"		"zau"	"tsaw"	3	35	"zau"	"tsɑw"	3	35	"zau"	"tsaw"	3	35	"zau"	"tsaw"	3	35	"zau"	"tsɑw"	3	54	"zau"	"tsaw"	3	54
"枣"		"zau"	"tsaw"	3	35	"zau"	"tsɑw"	3	35	"zau"	"tsaw"	3	35	"zau"	"tsaw"	3	35	"zau"	"tsɑw"	3	54	"zau"	"tsaw"	3	54
"澡"		"zau"	"tsaw"	3	35	"zau"	"tsɑw"	3	35	"zau"	"tsaw"	3	35	"zau"	"tsaw"	3	35	"zau"	"tsɑw"	3	54	"zau"	"tsaw"	3	54
"草"		"cau"	"tsʰaw"	3	35	"cau"	"tsʰɑw"	3	35	"cau"	"tsʰaw"	3	35	"cau"	"tsʰaw"	3	35	"cau"	"tsʰɑw"	3	54	"cau"	"tsʰaw"	3	54
"槽"		"zzau"	"dzaw"	2	13	"zau"	"tsɑw"	2	23	"zau"	"tsaw"	2	13	"zau"	"tsaw"	2	23	"zau"	"tsɑw"	2	24	"zau"	"tsaw"	2	13
"臊"		"sau"	"saw"	1	55	"sau"	"sɑw"	1	55	"sau"	"saw"	1	55	"sau"	"saw"	1	44	"sau"	"sɑw"	1	55	"sau"	"saw"	1	45
"扫"		"sau"	"saw"	3	35	"sau"	"sɑw"	3	35	"sau"	"saw"	3	35	"sau"	"saw"	3	35	"sau"	"sɑw"	3	54	"sau"	"saw"	3	54
"嫂"		"cau"	"tsʰaw"	3	35	"cau"	"tsʰɑw"	3	35	"cau"	"tsʰaw"	3	35	"cau"	"tsʰaw"	3	35	"cau"	"tsʰɑw"	3	54	"cau"	"tsʰaw"	3	54
"扫"		"sew"	"səɰ"	5	22	"sau"	"sɑw"	5	22	"sau"	"saw"	5	33	"sau"	"saw"	5	55	"seu"	"səw"	5	22	"sau"	"saw"	5	35
"高"		"gau"	"kaw"	1	55	"gau"	"kɑw"	1	55	"gau"	"kaw"	1	55	"gau"	"kaw"	5	55	"gau"	"kɑw"	1	55	"gau"	"kaw"	1	45
"膏"		"gau"	"kaw"	1	55	"gau"	"kɑw"	1	55	"gau"	"kaw"	1	55	"gau"	"kaw"	5	55	"gau"	"kɑw"	1	55	"gau"	"kaw"	1	45
"告"		"gew"	"kəɰ"	5	22	"geu"	"kɤw"	5	22	"geu"	"kəw"	5	33	"geu"	"kəw"	5	55	"geu"	"kəw"	5	22	"geu"	"kəw"	5	35
"靠"		"kew"	"kʰəɰ"	5	22	"keu"	"kʰɤw"	5	22	"keu"	"kʰəw"	5	33	"keu"	"kʰəw"	5	55	"keu"	"kʰəw"	5	22	"keu"	"kʰəw"	5	35
"熬"		"ngau"	"ŋaw"	1	55	"ngau"	"ŋɑw"	1	55	"ngau"	"ŋaw"	1	55	"ngau"	"ŋaw"	1	44	"ngau"	"ŋɑw"	1	55	"ngau"	"ŋaw"	1	45
"薅"		"hhau"	"ɦaw"	1	55	"hhau"	"ɦɑw"	1	55	"xeu"	"xəw"	1	55	"hhau"	"ɦaw"	1	44	"hheu"	"ɦəw"	2	24	"hheu"	"ɦəw"	2	13
"好"		"xau"	"xaw"	3	35	"hhau"	"ɦɑw"	3	35	"xau"	"xaw"	3	35	"hhau"	"ɦaw"	3	35	"xau"	"xɑw"	3	54	"xau"	"xaw"	3	54
"包"		"bau"	"paw"	1	55	"bau"	"pɑw"	1	55	"bau"	"paw"	1	55	"bau"	"paw"	1	44	"bau"	"pɑw"	1	55	"bau"	"paw"	1	45
"胞"		"bau"	"paw"	1	55	"pau"	"pʰɑw"	1	55	"bau"	"paw"	1	55	"bau"	"paw"	1	44	"bau"	"pɑw"	1	55	"bau"	"paw"	1	45
"豹"		"beu"	"pəw"	5	22	"bau"	"pɑw"	5	22	"beu"	"pəw"	5	33	"beu"	"pəw"	5	55	"bau"	"pɑw"	5	22	"bau"	"paw"	5	35
"炮"		"peu"	"pʰəw"	5	22	"peu"	"pʰɤw"	5	22	"pau"	"pʰaw"	5	33	"pau"	"pʰaw"	5	55	"peu"	"pʰəw"	5	22	"peu"	"pʰəw"	5	35
"泡"	"～在水里"	"peu"	"pʰəw"	5	22	"peu"	"pʰɤw"	5	22	"peu"	"pʰəw"	5	33	"peu"	"pʰəw"	5	55	"pau"	"pʰɑw"	3	54	"peu"	"pʰəw"	5	35
"刨"	"～地"	"bbau"	"baw"	2	13	"bbau"	"bɑw"	2	23	"bbau"	"baw"	2	13	"bbau"	"baw"	2	23	"bbau"	"bɑw"	2	24	"bbau"	"baw"	2	13
"茅"		"mau"	"maw"	1	55	"mau"	"mɑw"	1	55	"mau"	"maw"	1	55	"mau"	"maw"	1	44	"mau"	"mɑw"	1	55	"mau"	"maw"	1	45
"猫"		"mau"	"maw"	1	55	"mau"	"mɑw"	1	55	"mau"	"maw"	1	55	"mau"	"maw"	1	44	"mau"	"mɑw"	1	55	"mau"	"maw"	1	45
"闹"		"lau"	"law"	5	22	"lau"	"lɑw"	5	22	"lau"	"law"	5	33	"lau"	"law"	5	55	"lau"	"lɑw"	5	22	"lau"	"law"	5	35
"罩"		"zeu"	"tsəw"	5	22	"zeu"	"tsɤw"	5	22	"zeu"	"tsəw"	5	33	"zeu"	"tsəw"	5	55	"zeu"	"tsəw"	5	22	"zeu"	"tsəw"	5	35
"爪"		"zau"	"tsaw"	3	35	"zau"	"tsɑw"	3	35	"zau"	"tsaw"	3	35	"zau"	"tsaw"	3	35	"zau"	"tsɑw"	3	54	"zau"	"tsaw"	3	54
"炒"		"cau"	"tsʰaw"	3	35	"cau"	"tsʰɑw"	3	35	"cau"	"tsʰaw"	3	35	"cau"	"tsʰaw"	3	35	"cau"	"tsʰɑw"	3	54	"cau"	"tsʰaw"	3	54
"吵"		"cau"	"tsʰaw"	3	35	"cau"	"tsʰɑw"	3	35	"cau"	"tsʰaw"	3	35	"cau"	"tsʰaw"	3	35	"cau"	"tsʰɑw"	3	54	"cau"	"tsʰaw"	3	54
"潲"	"猪食"	"sau"	"saw"	5	22	"sau"	"sɑw"	5	22	"sau"	"saw"	5	33	"sau"	"saw"	5	55	"sau"	"sɑw"	5	22	"sau"	"saw"	5	35
"教"	"～书"	"gau"	"kaw"	1	55	"gau"	"kɑw"	1	55	"gau"	"kaw"	1	55	"gau"	"kaw"	1	44	"gau"	"kɑw"	1	55	"gau"	"kaw"	1	45
"绞"		"zhiau"	"tɕjaw"	3	35	"zhiau"	"tɕjɑw"	3	35	"zhiau"	"tɕjaw"	3	35	"zhiau"	"tɕjaw"	3	35	"zhiau"	"tɕjɑw"	5	22	"zhiau"	"tɕjaw"	3	54
"铰"		"gau"	"kaw"	3	35	"gau"	"kɑw"	1	55	"gau"	"kaw"	1	55	"gau"	"kaw"	5	55	"gau"	"kɑw"	1	55	"gau"	"kaw"	1	45
"搞"		"gau"	"kaw"	3	35	"gau"	"kɑw"	3	35	"gau"	"kaw"	3	35	"gau"	"kaw"	3	35	"gau"	"kɑw"	3	54	"gau"	"kaw"	3	54
"觉"	"睡～"	"geu"	"kəw"	5	22	"geu"	"kɤw"	5	22	"gau"	"kaw"	5	33	"gau"	"kaw"	5	55	"geu"	"kəw"	5	22	"geu"	"kəw"	5	35
"敲"		"keu"	"kʰəw"	1	55	"kau"	"kʰɑw"	1	55	"kau"	"kʰaw"	1	55	"kau"	"kʰaw"	1	44	"keu"	"kʰəw"	1	55	"kau"	"kʰaw"	1	45
"咬"		"io"	"jo"	3	35													"ssa"	"za"	3	54	"gnio"	"ȵjo"	3	54
"咬"	"人～、狗～"					"io"	"jo"	7	53	"gnio"	"ȵjo"	7	53	"gnio"	"ȵjo"	7	53								
"咬"	"人～骨头"					"ssa"	"za"	7	53	"ssa"	"za"	7	53	"ssa"	"za"	7	53								
"漂"	"～白"	"pieu"	"pʰjəw"	3	35	"pieu"	"pʰjɤw"	1	55	"piau"	"pʰjaw"	1	55	"piau"	"pʰjaw"	1	44	"pieu"	"pʰjəw"	3	54	"piau"	"pʰjaw"	3	54
"票"	"车～"	"pieu"	"pʰjəw"	5	22	"pieu"	"pʰjɤw"	5	22	"piau"	"pʰjaw"	1	55	"piau"	"pʰjaw"	1	44	"pieu"	"pʰjəw"	5	22	"piau"	"pʰjaw"	5	35
"庙"		"mieu"	"mjəw"	5	22	"mieu"	"mjɤw"	5	22	"miau"	"mjaw"	5	33	"miau"	"mjaw"	5	55	"mieu"	"mjəw"	5	22	"miau"	"mjaw"	5	35
"焦"		"zhiau"	"tɕjaw"	1	55	"zhiau"	"tɕjɑw"	1	55	"zhiau"	"tɕjaw"	1	55	"zhiau"	"tɕjaw"	1	44	"zhiau"	"tɕjɑw"	1	55	"ziau"	"tsjaw"	1	45
"笑"		"seu"	"səw"	5	22	"seu"	"sɤw"	5	22	"seu"	"səw"	5	33	"seu"	"səw"	5	55	"seu"	"səw"	5	22	"seu"	"səw"	5	35
"朝"	"今～"	"diau"	"tjaw"	1	55	"diau"	"tjɑw"	1	55	"diau"	"tjaw"	1	55	"diau"	"tjaw"	1	44	"diau"	"tjɑw"	1	55	"dieu"	"tjəw"	1	45
"照"		"zeu"	"tsəw"	5	22	"zeu"	"tsɤw"	5	22	"zeu"	"tsəw"	5	33	"zeu"	"tsəw"	5	55	"zau"	"tsɑw"	5	22	"zhiau"	"tɕjaw"	5	35
"烧"		"sau"	"saw"	1	55	"sau"	"sɑw"	1	55	"sau"	"saw"	1	55	"sau"	"saw"	1	44	"sau"	"sɑw"	1	55	"shiau"	"ɕjaw"	1	45
"少"	"多～"	"zau"	"tsaw"	3	35	"zau"	"tsɑw"	3	35	"zau"	"tsaw"	3	35	"zau"	"tsaw"	3	35	"zau"	"tsɑw"	3	54	"zhiau"	"tɕjaw"	3	54
"桥"		"zzhiau"	"dʑjaw"	2	13	"zzhiau"	"dʑjɑw"	2	23	"zzhiau"	"dʑjaw"	2	13	"zzhiau"	"dʑjaw"	2	23	"zzhiau"	"dʑjɑw"	2	24	"zzhiau"	"dʑjaw"	2	13
"荞"		"zzhiau"	"dʑjaw"	2	13	"zzhiau"	"dʑjɑw"	2	23	"zzhiau"	"dʑjaw"	2	13	"zzhiau"	"dʑjaw"	2	23	"zzhiau"	"dʑjɑw"	2	24	"zzhiau"	"dʑjaw"	2	13
"轿"		"chiau"	"tɕʰjaw"	3	35	"chiau"	"tɕʰjɑw"	3	35	"chiau"	"tɕʰjaw"	3	35	"chiau"	"tɕʰjaw"	3	35	"chiau"	"tɕʰjɑw"	3	54	"chiau"	"tɕʰjaw"	3	54
"摇"		"ssau"	"zaw"	2	13	"ssau"	"zɑw"	2	23	"ssau"	"zaw"	2	13	"ssau"	"zaw"	2	23	"ssau"	"zɑw"	2	24	"sshiau"	"ʑjaw"	2	13
"窑"		"ssau"	"zaw"	2	13	"ssau"	"zɑw"	1	55	"sseu"	"zəw"	2	13	"sseu"	"zəw"	2	23	"ssau"	"zɑw"	1	55	"sshiau"	"ʑjaw"	2	13
"跳"		"ddau"	"daw"	5	22	"ddau"	"dɑw"	5	22	"ddau"	"daw"	5	33	"ddau"	"daw"	5	55	"ddau"	"dɑw"	5	22	"ddau"	"daw"	5	35
"条"		"lau"	"law"	2	13	"ddiau"	"djɑw"	2	23	"ddiau"	"djaw"	2	13	"ddiau"	"djaw"	2	23	"do"	"to"	3	54	"ddiei"	"djej"	2	13
"条"		"ddiau"	"djaw"	2	13	"lau"	"lɑw"	2	23																
"掉"		"liew"	"ljəɰ"	3	35	"lieu"	"ljɤw"	3	35	"lieu"	"ljəw"	3	35	"lieu"	"ljəw"	3	35	"lieu"	"ljəw"	3	54	"lieu"	"ljəw"	3	54
"调"	"～换"	"tau"	"tʰaw"	3	35	"ddieu"	"djɤw"	5	22	"ddieu"	"djəw"	5	33	"ddiau"	"djaw"	5	55	"tieu"	"tʰjəw"	3	54	"diau"	"tjaw"	3	54
"尿"		"gniau"	"ȵjaw"	5	22	"gnieu"	"ȵjɤw"	5	22	"gnieu"	"ȵjəw"	5	33	"gniau"	"ȵjaw"	5	55	"gnieu"	"ȵjəw"	5	22	"gnieu"	"ȵjəw"	5	35
"浇"		"zhiau"	"tɕjaw"	1	55	"zhiau"	"tɕjɑw"	1	55	"zhiau"	"tɕjaw"	1	55	"zhiau"	"tɕjaw"	1	44	"zhiau"	"tɕjɑw"	1	55	"zhiau"	"tɕjaw"	1	45
"晓"		"shiau"	"ɕjaw"	3	35	"shiau"	"ɕjɑw"	3	35	"shiau"	"ɕjaw"	3	35	"shiau"	"ɕjaw"	3	35	"shiau"	"ɕjɑw"	3	54	"shiau"	"ɕjaw"	3	54
"剖"		"pei"	"pʰej"	3	35	"peo"	"pʰɤ"	5	22	"pe"	"pʰə"	1	55	"pe"	"pʰe"	5	55	"pei"	"pʰej"	5	22	"pe"	"pʰə"	5	35
"兜"		"da"	"ta"	1	55	"da"	"ta"	1	55	"da"	"ta"	1	55	"da"	"ta"	1	44	"da"	"ta"	1	55	"da"	"ta"	1	45
"斗"		"da"	"ta"	3	35	"da"	"ta"	5	22	"da"	"ta"	3	35	"da"	"ta"	3	35	"da"	"ta"	3	54	"da"	"ta"	3	54
"陡"		"da"	"ta"	3	35	"da"	"ta"	3	35	"da"	"ta"	3	35	"da"	"ta"	3	35	"da"	"ta"	3	54	"dei"	"tej"	3	54
"透"		"ta"	"tʰa"	5	22	"ta"	"tʰa"	3	35	"ta"	"tʰa"	5	33	"ta"	"tʰa"	5	55	"ta"	"tʰa"	5	22	"ta"	"tʰa"	5	35
"头"		"da"	"ta"	2	13	"da"	"ta"	2	23	"da"	"ta"	2	13	"da"	"ta"	2	23	"da"	"ta"	2	24	"da"	"ta"	2	13
"豆"		"dda"	"da"	5	22	"dda"	"da"	5	22	"dda"	"da"	5	33	"dda"	"da"	5	55	"dda"	"da"	5	22	"dda"	"da"	5	35
"楼"		"la"	"la"	1	55	"la"	"la"	1	55	"la"	"la"	1	55	"la"	"la"	1	44	"la"	"la"	1	55	"la"	"la"	1	45
"篓"		"dda"	"da"	1	55	"dda"	"da"	5	22	"dda"	"da"	5	33	"ddai"	"daj"	5	55	"ddei"	"dej"	5	22	"ddang"	"daŋ"	5	35
"漏"		"ssa"	"za"	5	22	"ssa"	"za"	5	22	"ssa"	"za"	5	33	"ssa"	"za"	5	55	"ssa"	"za"	5	22	"ssa"	"za"	5	35
"勾"		"ga"	"ka"	1	55	"ga"	"ka"	1	55	"ga"	"ka"	1	55	"ga"	"ka"	1	44	"ga"	"ka"	1	55	"ga"	"ka"	1	45
"钩"		"ga"	"ka"	1	55	"ga"	"ka"	1	55	"ga"	"ka"	1	55	"ga"	"ka"	1	44	"ga"	"ka"	1	55	"ga"	"ka"	2	13
"沟"		"ga"	"ka"	1	55	"ga"	"ka"	1	55	"ga"	"ka"	1	55	"ga"	"ka"	1	44	"ga"	"ka"	1	55	"ga"	"ka"	1	45
