塚	thonɡ2	tʰɔŋ3										
寵	tshonɡ2	tsʰɔŋ3										
重	tenɡ5	tɛŋ2										
重	tanɡ6	taŋ4										
重	tonɡ6	tɔŋ4=		又								
鐘	tsenɡ1	tsɛŋ1										
盅	tsenɡ1	tsɛŋ1										
種	tsenɡ2	tsɛŋ3										
腫	tsenɡ2	tsɛŋ3										
種	tsenɡ3	tsɛŋ5										
沖	tshonɡ1	tsʰɔŋ1										
舂	tsenɡ1	tsɛŋ1										
茸	dzonɡ5	dzɔŋ2										
冗	dzonɡ2	dzɔŋ3										
恭	kionɡ1	kiɔŋ1										
供	kenɡ1	kɛŋ1										
拱	kionɡ2	kiɔŋ3										
鞏	khionɡ2	kʰiɔŋ3										
恐	khionɡ2	kʰiɔŋ3										
共	kanɡ7	kaŋ6										
胸	henɡ1	hɛŋ1										
凶	hionɡ1	hiɔŋ1										
雍	ionɡ1	iɔŋ1										
擁	onɡ6	ɔŋ4*										
擁	ionɡ3	iɔŋ5										
擁	ionɡ1	iɔŋ1		又								
容	ionɡ5	iɔŋ2										
熔	ionɡ5	iɔŋ2										
庸	ionɡ1	iɔŋ1										
甬	ionɡ2	iɔŋ3										
勇	ionɡ2	iɔŋ3										
湧	tshonɡ1	tsʰɔŋ1		又								
湧	enɡ2	ɛŋ3										
湧	ionɡ2	iɔŋ3=										
用	enɡ7	ɛŋ6										
蔔	pok4	pɔk7										
蔔	pok8	pɔk8										
撲	phok4	pʰɔk7										
僕	phok4	pʰɔk7										
僕	pok8	pɔk8										
曝	phak8	pʰak8										
曝	pau6	pau4		又，~光								
瀑	phak8	pʰak8										
木	bak8	bak8										
沐	mok8	mɔk8										
禿	thuk4	tʰuk7										
禿	thek4	tʰɛk7										
禿	thok4	tʰɔk7										
獨	tok8	tɔk8										
讀	thak8	tʰak8										
讀	tau7	tau6										
牘	tok8	tɔk8										
鹿	tek8	tɛk8										
漉	lok4	lɔk7										
祿	lok8	lɔk8										
族	tsok8	tsɔk8										
速	sok4	sɔk7										
穀	kok4	kɔk7										
哭	khau3	kʰau5*										
哭	khok4	kʰɔk7										
斛	hok8	hɔk8										
屋	ok4	ɔk7										
篤	tok4	tɔk7										
督	tok4	tɔk7										
毒	tak8	tak8										
酷	khok4	kʰɔk7										
沃	ak4	ak7										
沃	ok4	ɔk7=										
福	hok4	hɔk7										
幅	pak4	pak7										
蝠	hok4	hɔk7										
複	hok4	hɔk7										
複	hok8	hɔk8		又								
腹	pak4	pak7										
覆	hok8	hɔk8										
服	hok8	hɔk8										
伏	hok8	hɔk8										
袱	hok8	hɔk8										
目	mak8	mak8										
目	mok8	mɔk8=										
穆	mok8	mɔk8										
牧	mok8	mɔk8										
六	lak8	lak8										
陸	lek8	lɛk8										
陸	lok8	lɔk8=		海~豐								
戮	lok8	lɔk8										
肅	sok4	sɔk7										
夙	sok4	sɔk7										
宿	suah4	suaʔ7										
竹	tek4	tɛk7										
築	tok4	tɔk7										
畜	thiok4	tʰiɔk7										
逐	tok8	tɔk8										
軸	tek8	tɛk8										
縮	sok4	sɔk7										
祝	tsok4	tsɔk7										
粥	tsok8	tsɔk8										
叔	tsek4	tsɛk7										
叔	sok4	sɔk7=		李~同								
熟	sek8	sɛk8										
淑	sok4	sɔk7										
肉	nek8	nɛk8										
肉	bah4	baʔ7		訓								
菊	kek4	kɛk7										
畜	thiok4	tʰiɔk7										
蓄	thiok4	tʰiɔk7										
鬱	hiok4	hiɔk7										
鬱	uk4	uk7										
育	iok8	iɔk8										
綠	lek8	lɛk8										
錄	lok8	lɔk8										
足	tsok4	tsɔk7										
促	tshok4	tsʰɔk7										
粟	tshek4	tsʰɛk7										
俗	sok8	sɔk8										
續	sok8	sɔk8										
燭	tsek4	tsɛk7										
囑	tsok4	tsɔk7										
觸	tshok4	tsʰɔk7=										
贖	sok8	sɔk8										
束	sok4	sɔk7										
蜀	tsuak8	tsuak8										
屬	sok8	sɔk8										
辱	dzok8	dzɔk8										
褥	dzok8	dzɔk8										
鋦	kek8	kɛk8										
鞠	kiok4	kiɔk7										
曲	khek4	kʰɛk7										
曲	khiok4	kʰiɔk7=										
局	kek8	kɛk8										
玉	gek8	gɛk8										
獄	gek8	gɛk8										
旭	hiok4	hiɔk7										
浴	ek8	ɛk8										
欲	ainn3	aĩ5*		訓“愛”								
欲	iok8	iɔk8										
卜	pok4	pɔk7										
匕	pi3	pi5										
几	ki2	ki3										
干	kanɡ1	kaŋ1										
榦	kanɡ1	kaŋ1										
于	i1	i1										
個	ko6	kɔ4										
個	kai5	kai2*										
箇	ko6	kɔ4										
麽	moh4	mɔʔ7										
尸	si1	si1										
丰	honɡ1	hɔŋ1										
匃	kai3	kai5										
匄	kai3	kai5										
紥	tsak4	tsak7										
扎	tsak4	tsak7										
歹	tai2	tai3										
歹	phai2	pʰai3*										
昇	senɡ1	sɛŋ1										
仆	pok8	pɔk8										
讐	tshiu3	tsʰiu5										
兇	hionɡ1	hiɔŋ1										
亢	khanɡ3	kʰaŋ5										
予	ur2	ə3										
扑	phok4	pʰɔk7										
扒	pe5	pɛ2										
夯	hanɡ1	haŋ1										
卡	kha2	kʰa3										
佔	tsianɡ3	tsiaŋ5										
凸	tuk8	tuk8										
叮	tenɡ1	tɛŋ1										
衹	tsi2	tsi3										
隻	tsiah4	tsiaʔ7										
叭	pa1	pa1										
嘰	ki1	ki1										
叼	tiou1	tiɔu1										
嘆	tanɡ3	taŋ5										
凹	au1	au1										
們	munɡ5	muŋ2										
仔	kiann2	kiã3		训读								
甩												
册	tsheh4	tsʰɛʔ7										
彙	hue6	huɛ4										
它	tha1	tʰa1										
齣	tshuk4	tsʰuk7										
嬭	ne1	nɛ1*										
台	thai5	tʰai2										
檯	thai5	tʰai2										
颱	thai5	tʰai2										
颱	thai1	tʰai1*										
釦	khau3	kʰau5										
託	thoh4	tʰɔʔ7										
圾	kik4	kik7										
朴	phoh4	pʰɔʔ7										
朴	phiou5	pʰiɔu2										
樸	phok4	pʰɔk7										
机	ki1	ki1										
頁	hioh8	hiɔʔ8		訓，本字“葉”								
夸	khua1	kʰua1										
划	ua5	ua2										
吁	o1	ɔ1										
麯	khak4	kʰak7										
麴	khak4	kʰak7										
衕	thonɡ5	tʰɔŋ2										
弔	tiou3	tiɔu5										
吃	nɡurk4	ŋək7										
嗎	me1	mɛ1										
吆	iou1	iɔu1										
嶼	sur5	sə2										
屹	nɡurk4	ŋək7										
硃	tsu1	tsu1										
丢	tiu1	tiu1										
迄	nɡurk4	ŋək7										
乒	pinɡ1	piŋ1										
乓	ponɡ5	pɔŋ2										
倣	huanɡ2	huaŋ3										
伙	hue2	huɛ3										
僞	nɡui6	ŋui4										
嚮	hianɡ3	hiaŋ5										
曏	hianɡ2	hiaŋ3										
匈	hionɡ1	hiɔŋ1										
衝	tshonɡ1	tsʰɔŋ1										
妝	tsurnɡ1	tsəŋ1										
産	suann2	suã3										
闖	tshuanɡ2	tsʰuaŋ3										
幷	penɡ6	pɛŋ4										
污	u1	u1										
汛	senɡ3	sɛŋ5										
那	na2	na3										
弛	tshi5	tsʰi2										
她	tha1	tʰa1										
馴	sunɡ3	suŋ5										
紉	dzinɡ2	dziŋ3										
玖	kiu5	kiu2										
瑪	ma2	ma3										
韌	dzunɡ7	dzuŋ6										
撦	tshe2	tsʰɛ3										
壩	pa3	pa5										
掄	lunɡ5	luŋ2										
坊	huanɡ2	huaŋ3										
殻	khak4	kʰak7										
誌	tsi3	tsi5										
抒	su1	su1										
芙	phu5	pʰu2										
蕪	bu5	bu2										
蘆	lou5	lɔu2										
芯	sinɡ1	siŋ1										
杠	kanɡ3	kaŋ5										
肖	siou6	siɔu4										
肖	sionn3	siɔ̃5										
盯	tenɡ1	tɛŋ1										
助	tso3	tsɔ5										
吱	ki1	ki1										
呀	ia1	ia1										
噸	tunɡ1	tuŋ1										
呐	nak8	nak8										
吩	hunɡ1	huŋ1										
嗚	u1	u1										
吭	hanɡ5	haŋ2										
吧	pa1	pa1										
吮	tsurnɡ6	tsəŋ4		替								
嶇	khu1	kʰu1										
佑	iu6	iu4										
傭	ionɡ1	iɔŋ1										
囱	tshonɡ1	tsʰɔŋ1										
返	huanɡ2	huaŋ3										
谷	kok4	kɔk7										
甸	tianɡ6	tiaŋ4										
狽	pue6	puɛ4										
删	sanɡ1	saŋ1										
彤	thonɡ5	tʰɔŋ2										
繫	ki3	ki5										
繫	hi6	hi4										
療	liou3	liɔu5										
這	tse2	tsɛ3										
竈	tsau3	tsau5										
灼	tsiak4	tsiak7										
汰	thai3	tʰai5										
瀝	lek8	lɛk8										
洶	hionɡ1	hiɔŋ1										
滄	tshanɡ1	tsʰaŋ1										
沈	tinɡ5	tiŋ2										
沁	tshinɡ3	tsʰiŋ5										
忱	tanɡ1	taŋ1										
啓	khi2	kʰi3										
靑	tshenn1	tsʰɛ̃1										
坷	kho1	kʰɔ1										
拓	thak4	tʰak7										
搨	thak4	tʰak7										
坪	phiann5	pʰiã2										
拄	tu2	tu3										
垃	nah4	naʔ7										
拌	puann6	puã4										
擰	lenɡ5	lɛŋ2										
擡	thai5	tʰai2										
茉	muak8	muak8										
蘋	phenɡ5	pʰɛŋ2										
苑	uanɡ2	uaŋ3										
苞	pau1	pau1										
茁	tsuak8	tsuak8										
匱	khui6	kʰui4										
闆	panɡ1	paŋ1										
鬆	sonɡ1	sɔŋ1										
楓	panɡ1	paŋ1										
厠	tshe3	tsʰɛ5										
歧	tsinn1	tsĩ1										
尙	sianɡ6	siaŋ4										
崐	khunɡ1	kʰuŋ1										
哎	hainn7	haĩ6										
咕	ku6	ku4										
呵	ho1	hɔ1										
嚨	lenɡ5	lɛŋ2										
迪	tek8	tɛk8										
呻	senɡ1	sɛŋ1										
咋	tso3	tsɔ5										
咐	hu3	hu5										
咄	tuah4	tuaʔ7										
咖	kia1	kia1										
幟	tsi3	tsi5										
帕	phe3	pʰɛ5										
貯	tiu2	tiu3										
製	tsi3	tsi5										
氛	hunɡ1	huŋ1										
颳	kuah4	kuaʔ7										
岳	nɡak8	ŋak8										
僥	hiou1	hiɔu1										
姪	tiak8	tiak8										
僑	khiou5	kʰiɔu2										
珮	pue6	puɛ4										
捨	sia3	sia5										
刹	sak8	sak8										
刹	suah4	suaʔ7		又								
骯	anɡ1	aŋ1										
獰	lenɡ5	lɛŋ2										
疙	nɡiak4	ŋiak7										
疚	kiu6	kiu4										
劑	tsi3	tsi5										
凈	tsenɡ6	tsɛŋ4										
氓	manɡ5	maŋ2										
炬	kur6	kə4										
沽	kou1	kɔu1										
霑	tsianɡ1	tsiaŋ1										
沮	tsu2	tsu3										
濘	lenɡ5	lɛŋ2										
怔	tsenɡ1	tsɛŋ1										
衫	sann1	sã1										
屉	thuah4	tʰuaʔ7										
弧	hu5	hu2										
妮	ni5	ni2										
姆	m2	m3										
迢	thiou5	tʰiɔu2										
迢	thiou1	tʰiɔu1										
叁	sann1	sã1										
綫	suann3	suã5										
紳	senɡ1	sɛŋ1										
繹	ek8	ɛk8										
玷	tianɡ1	tiaŋ1										
玲	lenɡ3	lɛŋ5										
拭	tshek4	tsʰɛk7										
挂	khua3	kʰua5										
拷	khau2	kʰau3										
挎	khua1	kʰua1										
攩	tanɡ2	taŋ3										
拽	tshuah4	tsʰuaʔ7										
哉	tsai1	tsai1										
垛	to5	tɔ2										
掙	tsenn1	tsɛ̃1										
荆	kenɡ1	kɛŋ1										
茬	tsha5	tsʰa2										
茵	enɡ1	ɛŋ1										
熒	ionɡ5	iɔŋ2										
藥	ioh8	iɔʔ8										
柿	sai6	sai4										
檸	lenɡ5	lɛŋ2										
硏	nɡoi2	ŋɔi3										
釐	li5	li2										
砂	sua1	sua1										
泵	ponɡ5	pɔŋ2										
竪	su6	su4										
盹	tunɡ1	tuŋ1										
哇	ua1	ua1										
咧	lih8	liʔ8										
趴	phak4	pʰak7										
螞	ma2	ma3										
嚥	iak4	iak7										
駡	me3	mɛ5										
嘩	hua1	hua1										
咱	nanɡ2	naŋ3		訓								
哈	hah4	haʔ7										
哆	to1	tɔ1										
齩	ka6	ka4										
咪	mi1	mi1										
哪	na2	na3										
喲	io1	iɔ1										
鈣	kai3	kai5										
鍾	tsenɡ1	tsɛŋ1										
鈉	nak8	nak8										
鈎	kau1	kau1										
鈕	niu2	niu3										
氊	tsanɡ1	tsaŋ1										
氫	khenɡ1	kʰɛŋ1										
怎	tso3	tsɔ5										
怎	tsa2	tsa3										
復	hok4	hɔk7										
倆	lianɡ2	liaŋ3										
俐	li7	li6										
徊	huai5	huai2										
衍	ianɡ6	iaŋ4										
敍	su6	su4										
朧	lonɡ5	lɔŋ2										
猙	tsenɡ1	tsɛŋ1										
狠	hurnɡ2	həŋ3										
巒	luanɡ5	luaŋ2										
奬	tsianɡ3	tsiaŋ5										
迹	tsiah4	tsiaʔ7										
閥	huak8	huak8										
姜	kionn1	kiɔ̃1										
姜	kianɡ1	kiaŋ1										
籽	tsi2	tsi3										
婁	lu5	lu2										
爍	iak4	iak7										
炰	pu5	pu2										
炫	hianɡ3	hiaŋ5										
洼	ua1	ua1										
柒	tshek4	tsʰɛk7										
瀏	lau5	lau2										
恆	henɡ5	hɛŋ2										
恬	thianɡ5	tʰiaŋ2										
竊	khiou1	kʰiɔu1		训								
誡	kai3	kai5										
誨	hue3	huɛ5										
説	sueh4	suɛʔ7										
旣	ki3	ki5										
屛	phenɡ5	pʰɛŋ2										
姥	bou2	bɔu3										
姥	lau6	lau4										
姥	ma2	ma3										
娜	no5	nɔ2										
絢	sunɡ3	suŋ5										
絶	tsoh8	tsɔʔ8										
耘	unɡ5	uŋ2										
耙	pe5	pɛ2										
埂	kenn2	kɛ̃3										
捂	u3	u5										
赶	kuann2	kuã3										
捍	hanɡ2	haŋ3										
捌	poih4	pɔiʔ7										
撿	kianɡ2	kiaŋ3										
挫	tsho5	tsʰɔ2										
摯	tsi3	tsi5										
搗	tau2	tau3										
捱	nɡai5	ŋai2										
萊	lai5	lai2										
莉	li6	li4										
瑩	ionɡ5	iɔŋ2										
眞	tsenɡ1	tsɛŋ1										
框	khuanɡ1	kʰuaŋ1										
梆	panɡ1	paŋ1										
桔	kiak4	kiak7										
栖	tshi1	tsʰi1										
檔	tanɡ3	taŋ5										
樺	hua5	hua2										
栓	tshuann3	tsʰuã5										
慄	lek8	lɛk8										
砸	tsak8	tsak8										
砰	phonɡ7	pʰɔŋ6										
礫	leh4	lɛʔ7										
礎	tsho2	tsʰɔ3										
破	phua3	pʰua5										
緻	ti3	ti5										
哮	hau1	hau1										
晃	huanɡ2	huaŋ3										
哺	pou7	pɔu6										
晌	hianɡ2	hiaŋ3										
畔	poinn5	pɔĩ2		训								
畔	puenn5	puɛ̃2		又，郊～埕								
畔	phuanɡ3	pʰuaŋ5										
蚣	kanɡ1	kaŋ1										
蚪	khue1	kʰuɛ1										
蚓	unɡ2	uŋ3										
哨	sau3	sau5										
哩	li1	li1										
圃	phou2	pʰɔu3										
哦	o6	ɔ4										
鴦	ionn1	iɔ̃1										
唁	nɡanɡ3	ŋaŋ5										
哼	hurnɡ1	həŋ1										
喞	tsek4	tsɛk7										
啊	a1	a1										
峭	tshiou3	tsʰiɔu5										
峨	nɡo5	ŋɔ2										
峻	tsunɡ3	tsuŋ5										
贜	tsurnɡ1	tsəŋ1										
鉀	kak4	kak7										
氧	ianɡ2	iaŋ3										
氨	anɡ1	aŋ1										
笋	sunɡ5	suŋ2										
値	tek8	tɛk8										
倚	ua2	ua3										
俺	nanɡ2	naŋ3		训								
艙	tshurnɡ1	tsʰəŋ1										
拏	no3	nɔ5										
聳	sonɡ2	sɔŋ3										
胰	i5	i2										
鴕	thoh8	tʰɔʔ8										
畱	liu5	liu2										
鴛	uanɡ1	uaŋ1										
凌	lenɡ5	lɛŋ2										
凄	tshi1	tsʰi1										
衷	tshonɡ1	tsʰɔŋ1										
準	tsunɡ2	tsuŋ3										
癥	tshenɡ3	tsʰɛŋ5										
紊	bunɡ2	buŋ3										
甁	phenɡ5	pʰɛŋ2										
兼	kianɡ1	kiaŋ1										
烟	enɡ1	ɛŋ1										
菸	hunɡ1	huŋ1		訓，本字“薰”								
澇	lau3	lau5										
渦	o1	ɔ1										
塗	thou5	tʰɔu2										
渙	huanɡ3	huaŋ5										
滌	tek8	tɛk8										
澗	kanɡ1	kaŋ1										
涌	ionɡ2	iɔŋ3										
悖	pue6	puɛ4										
悍	hanɡ1	haŋ1										
寛	khuanɡ1	kʰuaŋ1										
誹	hui2	hui3										
祟	sui3	sui5										
娟	kianɡ1	kiaŋ1										
娥	nɡo5	ŋɔ2										
駿	tsunɡ3	tsuŋ5										
琅	lanɡ5	laŋ2										
捶	tui5	tui2										
捻	nianɡ3	niaŋ5										
摻	tshanɡ1	tsʰaŋ1										
聆	lenɡ5	lɛŋ2										
蔆	lenɡ5	lɛŋ2										
蘿	lo5	lɔ2										
萎	ui2	ui3										
萍	phio5	pʰiɔ2		训								
萍	phenɡ5	pʰɛŋ2										
菠	po1	pɔ1										
菠	pue1	puɛ1										
菇	kou1	kɔu1										
梗	kenn2	kɛ̃3										
醖	unɡ3	uŋ5										
酗	hu3	hu5										
硅	kui1	kui1										
顱	lu5	lu2										
眶	khuanɡ1	kʰuaŋ1										
眯	mi1	mi1										
眯	bi5	bi2										
啪	phah4	pʰaʔ7										
啦	la1	la1										
曼	buanɡ6	buaŋ4										
啡	hui1	hui1										
啃	khenɡ5	kʰɛŋ2										
蚯	khiu1	kʰiu1										
蚯	kau6	kau4		训								
蛀	tsu3	tsu5										
唬	hounn2	hɔũ3										
啤	pi5	pi2										
啥	sa6	sa4										
崎	khi1	kʰi1										
嶄	tsanɡ2	tsaŋ3										
邏	lo5	lɔ2										
崛	kuk8	kuk8										
銬	khau3	kʰau5										
鋁	lur6	lə4										
秸	kiak4	kiak7										
犂	loi5	lɔi2										
偎	ui3	ui5										
您	lur2	lə3		训								
軀	khu1	kʰu1										
衅	hianɡ3	hiaŋ5										
徘	phai5	pʰai2										
舶	poh8	pɔʔ8										
够	kau3	kau5										
凰	huanɡ5	huaŋ2										
猖	tshianɡ1	tsʰiaŋ1										
餡	ann7	ã6										
凑	tsou3	tsɔu5										
痒	tsionn6	tsiɔ̃4										
闡	sianɡ5	siaŋ2										
羚	lenɡ5	lɛŋ2										
翦	tsianɡ2	tsiaŋ3										
焊	hanɡ2	haŋ3										
淌	thanɡ2	tʰaŋ3										
淘	thau5	tʰau2										
淳	sunɡ5	suŋ2										
澱	tianɡ6	tiaŋ4										
涵	hanɡ5	haŋ2										
悼	tau3	tau5										
惕	thek4	tʰɛk7										
惟	dzui5	dzui2										
惦	tianɡ7	tiaŋ6										
惋	uanɡ2	uaŋ3										
窑	io5	iɔ2										
逮	tai6	tai4										
尉	ue7	uɛ6										
隋	sui5	sui2										
隅	nɡo5	ŋɔ2										
綳	panɡ1	paŋ1										
綜	tsonɡ1	tsɔŋ1										
琳	linɡ5	liŋ2										
斑	panɡ1	paŋ1										
斑	panɡ1	paŋ1										
揍	tshou3	tsʰɔu5										
擱	ko1	kɔ1										
壹	ek4	ɛk7										
搔	sau1	sau1										
葫	hou5	hɔu2										
葡	phu5	pʰu2										
葱	tshanɡ1	tsʰaŋ1										
蔕	tih4	tiʔ7										
棱	lenɡ5	lɛŋ2										
椎	tsui1	tsui1										
棉	mianɡ5	miaŋ2										
棉	mi5	mi2										
棺	kuann1	kuã1										
榔	no5	nɔ2		槟榔								
橢	tho1	tʰɔ1										
厦	he7	hɛ6										
厦	e6	ɛ4		厦门								
确	khak4	kʰak7										
頰	kiak4	kiak7										
靂	lek8	lɛk8										
翹	khiou3	kʰiɔu5										
敞	tshianɡ2	tsʰiaŋ3										
棠	thanɡ5	tʰaŋ2										
晴	tsenn5	tsɛ̃2										
睞	lai3	lai5										
晰	sek4	sɛk7										
喳	tsa1	tsa1										
喇	la1	la1										
遏	hak4	hak7										
晾	nenn5	nɛ̃2										
疇	thiu5	tʰiu2										
蜒	ianɡ5	iaŋ2										
鵑	kianɡ1	kiaŋ1										
餧	ui6	ui4										
喩	dzu6	dzu4										
鏈	lianɡ3	liaŋ5										
銹	siu3	siu5										
鋅	senɡ1	sɛŋ1										
掰	peh4	pɛʔ7										
氮	tann6	tã4										
賸	senɡ7	sɛŋ6										
箏	tsenɡ1	tsɛŋ1										
皓	hau5	hau2										
粤	uak8	uak8										
御	gur	gə										
猩	senɡ1	sɛŋ1										
猬	ui2	ui3										
憊	pi6	pi4										
饋	khui6	kʰui4										
斌	pinɡ1	piŋ1										
痘	tau7	tau6										
瘓	huanɡ3	huaŋ5										
翔	sianɡ5	siaŋ2										
湘	sianɡ1	siaŋ1										
渤	puak8	puak8										
温	unɡ1	uŋ1										
湃	phai3	pʰai5										
渝	dzu5	dzu2										
渲	suanɡ1	suaŋ1										
漑	khai3	kʰai5										
愕	nɡoh8	ŋɔʔ8										
愣	lenɡ5	lɛŋ2										
惶	huanɡ5	huaŋ2										
謡	iou5	iɔu2										
締	ti3	ti5										
瑙	nau2	nau3										
塡	thianɡ5	tʰiaŋ2										
搏	phak4	pʰak7										
鞾	hia1	hia1										
靶	pe2	pɛ3										
蓉	ionɡ5	iɔŋ2										
楡	dzu5	dzu2										
楡	tiu5	tiu2*										
槪	khai3	kʰai5										
碘	tianɡ2	tiaŋ3										
碰	phonɡ3	pʰɔŋ5										
碌	lok8	lɔk8										
輻	pak4	pak7										
齡	lenɡ5	lɛŋ2										
鑑	kanɡ3	kaŋ5										
睹	tu2	tu3										
睦	mok8	mɔk8										
瞄	miou5	miɔu2										
睫	tsiak8	tsiak8										
嗦	so1	sɔ1										
畸	khi1	kʰi1										
蹺	khiou1	kʰiɔu1										
跺	to5	tɔ2										
跤	kau1	kau1										
蜈	gou5	gɔu2										
蜈	ge5	gɛ2										
蛻	to3	tɔ5										
嗡	onɡ1	ɔŋ1										
幌	huanɡ2	huaŋ3										
錨	mau5	mau2										
錳	menɡ2	mɛŋ3										
毁	hui2	hui3										
癒	dzu2	dzu3										
遙	iou5	iɔu2										
腺	suann5	suã2										
鵬	phonɡ5	pʰɔŋ2										
猿	uanɡ5	uaŋ2										
煞	suah4	suaʔ7										
饃	mo5	mɔ2										
餾	liu5	liu2										
靖	tsenɡ6	tsɛŋ4										
煤	bue5	buɛ2										
煌	huanɡ5	huaŋ2										
漠	mek8	mɛk8										
滇	tianɡ1	tiaŋ1										
灕	li5	li2										
溢	ek8	ɛk8										
溯	suak4	suak7										
濱	pinɡ1	piŋ1										
溶	ionɡ5	iɔŋ2										
愼	sinɡ2	siŋ3										
塞	sak4	sak7										
褂	kua3	kua5										
嫉	tsik8	tsik8										
繽	pinɡ1	piŋ1										
勦	tshau1	tsʰau1										
墻	tshionn5	tsʰiɔ̃2										
摧	tshui1	tsʰui1										
摹	mo5	mɔ2										
蔓	buanɡ1	buaŋ1										
蔑	mek8	mɛk8										
衊	mak4	mak7										
蔚	ue3	uɛ5										
檻	khanɡ2	kʰaŋ3										
橊	liu5	liu2										
榕	ionɡ5	iɔŋ2										
碟	tiak8	tiak8										
碟	tih8	tiʔ8										
鹼	kianɡ2	kiaŋ3										
碳	thuann3	tʰuã5										
瞅	tshiu1	tsʰiu1										
踊	ionɡ3	iɔŋ5										
蜘	ti1	ti1										
嘛	ma7	ma6										
嘀	tek8	tɛk8										
箕	ki1	ki1										
輿	ur5	ə2										
僚	liou5	liɔu2										
魅	mi6	mi4										
膊	phak4	pʰak7										
膀	panɡ2	paŋ3		肩～								
膀	phanɡ5	pʰaŋ2		～胱								
孵	pu5	pu2										
瘩	tak4	tak7										
彰	tsianɡ1	tsiaŋ1										
鎔	ionɡ5	iɔŋ2										
煽	sianɡ1	siaŋ1										
瀟	siou1	siɔu1										
漾	ianɡ6	iaŋ4										
褐	hak4	hak7										
撬	kiou6	kiɔu4										
蕉	tsio1	tsiɔ1										
蘊	unɡ3	uŋ5										
槽	tshau5	tsʰau2=										
橡	tshionn6	tsʰiɔ̃4										
磊	lui2	lui3										
磅	ponɡ7	pɔŋ6										
霉	bue5	buɛ2										
嘶	sur1	sə1										
嘲	tshiou5	tsʰiɔu2										
嘹	liou5	liɔu2										
踩	tshai2	tsʰai3										
蝴	hu5	hu2										
蝎	hiak4	hiak7										
蝌	kue1	kuɛ1										
嘿	heh4	hɛʔ7										
幢	tonɡ5	tɔŋ2										
鎬	ko2	kɔ3										
殭	kianɡ1	kiaŋ1										
艘	sou1	sɔu1										
膛	thanɡ5	tʰaŋ2										
癟	pih4	piʔ7										
癅	liu5	liu2										
癱	thuann1	tʰuã1										
凛	linɡ2	liŋ3										
糊	kou5	kɔu2										
澎	phenn5	pʰɛ̃2										
鯊	sua1	sua1										
澳	o3	ɔ5										
澈	thiak4	tʰiak7										
瀾	lanɡ5	laŋ2										
憔	tsiou5	tsiɔu2										
翩	phianɡ1	pʰiaŋ1										
譴	khianɡ2	kʰiaŋ3										
憨	hanɡ1	haŋ1										
繚	liou5	liɔu2										
攂	lui2	lui3										
蕾	lui2	lui3										
噩	nɡak8	ŋak8										
櫥	tu5	tu2										
蹂	dziu5	dziu2										
螃	phanɡ5	pʰaŋ2										
噪	tsau3	tsau5										
黔	khianɡ5	kʰiaŋ2										
癮	urnɡ2	əŋ3										
糙	tsho3	tsʰɔ5										
瀕	pinɡ1	piŋ1										
窿	lonɡ5	lɔŋ2										
繮	kianɡ1	kiaŋ1										
檬	mou5	mɔu2										
檐	sianɡ5	siaŋ2										
檐	tsinn5	tsĩ2										
礁	tsiou1	tsiɔu1										
瞭	liou5	liɔu2										
矚	tsu3	tsu5										
曙	su2	su3										
蹋	thak4	tʰak7										
蹈	tau6	tau4										
蟋	tek4	tɛk7										
嚎	hau5	hau2										
簧	huanɡ5	huaŋ2										
簇	tshok4	tsʰɔk7										
朦	mou5	mɔu2										
鰐	nɡak8	ŋak8										
癌	nɡanɡ5	ŋaŋ2										
燥	tshau3	tsʰau5										
懦	no3	nɔ5										
蹦	panɡ1	paŋ1										
孼	nɡiak8	ŋiak8										
蘑	mua5	mua2										
藻	tshau3	tsʰau5										
蹭	tshenɡ3	tsʰɛŋ5										
蹬	tenɡ1	tɛŋ1										
巓	tianɡ1	tiaŋ1										
鬢	penɡ3	pɛŋ5										
蠕	dzu5	dzu2										
躪	lenɡ3	lɛŋ5										
黯	anɡ3	aŋ5										
贛	kanɡ3	kaŋ5										
矗	tshok4	tsʰɔk7										
乂	nɡi6	ŋi4										
乜	mih4	miʔ7		训读								
兀	uk4	uk7										
幺	iou1	iɔu1										
亓	khi5	kʰi2										
韋	ui2	ui3										
廿	dziak8	dziak8										
廿	dzih8	dziʔ8										
丏	mianɡ2	miaŋ3										
仄	tseh4	tsɛʔ7										
仃	tenɡ1	tɛŋ1										
仉	tsionn2	tsiɔ̃3										
仂	lek8	lɛk8										
爻	nɡau5	ŋau2										
卞	pianɡ6	piaŋ4										
夬	kuai3	kuai5										
爿	poinn5	pɔĩ2										
邗	hanɡ5	haŋ2										
邛	khionɡ5	kʰiɔŋ2										
艽	kou2	kɔu3										
艿	ni6	ni4										
札	tsak4	tsak7										
叵	pho2	pʰɔ3										
帀	tsak4	tsak7										
匜	i5	i2										
勱	mai6	mai4										
卟	pok4	pɔk7										
叱	tshek4	tsʰɛk7										
叻	lak8	lak8		石叻								
仨	sann1	sã1										
仕	sur6	sə4										
仟	tshoinn1	tsʰɔĩ1										
仡	khurk4	kʰək7										
仫	moh4	mɔʔ7										
仞	dzinɡ2	dziŋ3										
卮	tsi1	tsi1										
巵	tsi1	tsi1										
氐	ti2	ti3										
犰	khiu5	kʰiu2										
鄺	khuanɡ3	kʰuaŋ5										
邙	manɡ5	maŋ2										
訐	kiak4	kiak7										
訌	honɡ2	hɔŋ3										
訖	nɡurk4	ŋək7										
