缴	kiu33	kiu33	kiu35			
侥	ȵiu33	hiu33	hiu35			
晓	ȵiu55	hiu33	hiu35			
杳	ȵiu22	miu22	miu23			
挑	tʰiu35	tʰiu35	tʰiu54			
袅	niu33	niu22	niu23			
了	liu22	liu22	liu23			
钓	tiu55	tiu55	tiu55			
吊	tiu55	tiu55	tiu55			
啸	ɬiu35	ʃau55	ɬiu54			
叫	kiu55	kiu55	kiu55			
跳	tʰiu55	tʰiu55	tʰiu55			
眺	tʃiu42	tʰiu55	tʰiu55			
窍	kʰiu55	kʰiu55	kʰiu55			
掉	tiu42	tiu42	tiu33			
调	tiu42	tiu42	tiu33			
尿	niu42	niu42	niu33			
料	liu42	liu42	liu33			
廖	liu42	liu42	liu33			
兜	tɐu35	tɐu35	təu54			
勾	kɐu35	kɐu35	ŋəu54			
沟	kɐu35	kɐu35	kəu54			
欧	ʔɐu35	ʔɐu35	ʔəu54			
鸥						
瓯						
区	ʔɐu35	ʔɐu35	ʔəu54			
偷	tʰɐu35	tʰɐu35	tʰəu54			
抠	ŋɐu35	ȵɐu213	kʰəu54			
头	tɐu213	tɐu213	təu31			
投	tɐu213	tɐu213	təu31			
侯	hɐu213	hɐu213	həu31			
喉	hɐu213	hɐu213	həu31			
猴						
楼	lɐu213	lɐu213	ləu31			
搂	lɐu33	lɐu33	lɐu35			
搂						
斗	tɐu33	tɐu33	tɐu35			
抖	tɐu33	tɐu33	tɐu35			
陡						
歆						
走	tsɐu33	tʃɐu33	tʃau35			
擞	ɬɐu33	ʃɐu33	ɬɐu35			
狗	kɐu33	kɐu33	kɐu35			
苟	kɐu35	kɐu33	kɐu35			
叩						
垢	kʰɐu55	kɐu55				
吼	hoŋ33	hon33	həu33			
呕	ʔɐu33	ʔɐu33	ʔɐu35			
殴	ʔɐu35	ʔɐu35	ʔəu54			
剖	pʰɐu33	pʰəu33	pʰɐu35			
牡						
口	hɐu33	hɐu55	hɐu35			
扣	kʰɐu55	kʰɐu55	kʰɐu55			
后	hɐu42	hɐu42	hɐu33			
厚	hɐu22	hɐu42	hɐu23			
某	mɐu22	mɐu22	mau23			
亩	məu22	məu22	məu23			
母	məu22	məu22	mu23			
篓	lɐu33	lɐu33	lɐu23			
藕	ŋɐu22	ŋɐu22	ŋɐu23			
偶	ŋɐu22	ŋɐu22	ŋɐu23			
斗	tɐu55	tɐu55	tɐu55			
奏	tsɐu55	tʃɐu55	tʃɐu55			
嗽	ɬəu55	ʃu55	ʃɐu55			
够	kɐu55	kɐu55	kɐu55			
构	kɐu55	kɐu55	kɐu55			
购						
勾						
区						
沤	ʔɐu33		ʔɐu55			
透	tʰɐu55	tʰɐu55	tʰɐu55			
凑	tʃʰɐu55	tʃʰɐu55	tʃʰɐu55			
扣	kʰɐu55	kʰɐu55	kʰɐu55			
寇	kʰɐu55	kʰɐu55	kʰɐu55			
豆	tɐu42	tɐu42	tɐu33			
逗	tɐu42	tɐu42	tɐu55			
痘						
候	hɐu42	hɐu42	hɐu33			
戊	fəu42	fəu42	fɐu33			
茂	mɐu42	mɐu42	mɐu33			
贸	mɐu42	mau42	mɐu33			
漏	lɐu42	lɐu42	lɐu33			
陋	lɐu42	lɐu42	lɐu33			
偶	ŋɐu42	ŋɐu22	ŋɐu23			
揪		tʃʰiu35	tʃʰɐu54			
鳅						
修	ɬəu35	ɬu35	ɬɐu54			
羞	ɬəu35	tʃɐu33	ɬɐu54			
邹	tʃɐu213	ɬɐu33	tʃɐu54			
搜	ɬɐu33	ɬɐu33	ɬɐu35			
搜	ɬɐu33		ɬɐu35			
馊						
州						
洲						
周	tʃəu35	tʃu35	tʃɐu54			
舟	tʃəu35	tʃu35	tʃɐu54			
收	ʃəu35	ʃu35	ʃɐu54			
纠	tʃəu33	tʃiu33	kiu35			
阄						
鸠						
休	jəu35	jiu35	jɐu54			
优	jəu35	jiu35	jɐu54			
忧	jəu35	jiu35	jɐu54			
秋	tʃʰəu35	tʃʰu35	tʃʰɐu54			
抽	tʃʰɐu35	tʃʰɐu35	tʃʰɐu54			
丘	jəu35	jiu35	jɐu54			
邱	jəu35	jiu35	jɐu54			
浮	fɐu213	fu213	fu31			
酋	jəu213	tʃəu213	jɐu31			
囚	tʃəu213	tʃəu213	kɐu31			
泅						
绸	tʃəu213	tʃəu213	tʃɐu31			
稠						
筹	tʃəu213	tʃəu213	tʃɐu31			
掺						
愁	ʃɐu213	ʃɐu213	ʃɐu31			
仇	ʃɐu213	ʃɐu213	ʃɐu31			
酬	ʃɐu213	ʃɐu213	tʃɐu31			
求	tʃəu213	tʃəu213	kɐu31			
球						
仇	ʃɐu213	ʃɐu213	ʃɐu31			
谋	mɐu213	mɐu213	mɐu31			
矛	mɐu213	mau213	mau31			
眸	mɐu42	mau42	mɐu33			
流	ləu213	lu213	lɐu31			
榴	ləu213	lu213	lɐu31			
刘						
留						
硫						
琉						
柔	jəu213	jɐu213	jɐu31			
揉	jəu213	fɐu213	jɐu31			
牛	ȵəu213	ȵu213	ȵɐu31			
尤	jəu213	jiu213	jɐu31			
邮	jəu213	jiu213	jɐu31			
油	jəu213	jiu213	jɐu31			
由						
犹						
游	jəu213	jiu213	jɐu31			
悠	jəu35	jiu35	jɐu54			
否	fɐu33	fɐu33	fɐu35			
酒	tsəu33	tʃəu33	tʃɐu35			
帚	tʃəu55					
手	ʃəu33	ʃəu33	ʃɐu35			
首	ʃəu33	ʃəu33	ʃɐu35			
守						
九	tʃəu33	tʃəu33	kɐu35			
久	tʃəu33	tʃəu33	kɐu35			
灸						
韭						
朽	jəu33	jəu33	jɐu35			
丑	tʃʰəu33	tʃʰəu33	tʃʰɐu35			
瞅	tʃʰiu35	tʃʰəu35				
丑	tʃʰəu33	tʃʰəu33	tʃʰɐu35			
妇	fəu33	fɐu22	fɐu33			
负	fəu42	fɐu42	fəu33			
纣	tʃɐu42		tʃəu33			
受	ʃəu22	ʃəu42	ʃɐu33			
臼	tʃəu55	tʃəu55	kau55			
舅	tʃəu22	tʃəu22	kɐu23			
扭	nəu33	nəu33	nɐu35			
钮	nəu33	nəu33	nɐu35			
纽						
柳	ləu22	ləu22	lɐu23			
有	jəu33	jəu22	jɐu23			
酉	jəu33					
友	ɬəu55	jəu22	jɐu23			
莠			jɐu35			
诱	jɐu55	jɐu55	jɐu35			
富	fəu55	fəu55	fɐu55			
秀	ɬəu55	łəu55	ɬɐu55			
绣						
锈						
宿	ɬok5	ɬok5	ɬɔk5			
昼	tʃəu55	tʃɐu55	tʃɐu55			
皱	ȵɐu55	ȵɐu55	ȵɐu55			
绉						
瘦	ʃɐu55	ʃɐu55	ʃɐu55			
漱	ɬəu55	ɬok5				
咒	tʃəu55	tʃɐu55	tʃɐu55			
兽	ʃəu55	ʃɐu55	ʃau55			
救	tʃəu55	tʃəu55	kau55			
究	tʃəu55	tʃəu55	kau55			
疚	tʃəu33	tʃəu55	kɐu33			
嗅	ȵəu55	ȵəu55	tʃʰɐu55			
副	fəu55	fəu55	fɐu55			
覆	fok5	fok5	fɔk23			
臭	tʃʰəu55	tʃʰəu55	tʃʰɐu55			
复	fok5	fok5	fɔk5			
就	tʃəu42	tʃəu42	tʃɐu33			
袖	tʃəu42	tʃəu42	tʃɐu33			
宙	tʃɐu42	tʃɐu42	tʃɐu33			
骤	tʃʰɐu33	tʃɐu42	ʃɐu55			
寿	ʃəu42	ʃəu42	ʃɐu33			
授	ʃəu42	ʃəu22	ʃɐu33			
售						
旧	tʃəu42	tʃəu42	kɐu33			
柩						
廖	liu42	liu42	liu33			
溜		liu35	liu54			
馏	liu35					
又	jəu42	jəu42	jɐu33			
右	jəu42	jəu42	jɐu33			
佑						
釉						
柚	jəu213	jəu42	jɐu31			
彪	piu35	piu35	piu54			
丢	tiu35	tiu35	tiu54			
赳	tʃəu33	tʃiu33	kiu54			
幽	jəu35	jiu35	jɐu54			
虬		tʃiu33				
纠	tʃəu33	tʃiu33				
纠	tʃəu33	tʃiu33				
黝	jəu33					
幼	jəu55	jəu55	jɐu33			
谬	mɐu55	miu55	mɐu55			
耽	tam35	tam35	tam54			
庵	ʔim55	ʔim55	ʔim35			
贪	tʰam35	tʰam35	tʰam54			
簪						
参	tʃʰam35	tʃʰam35	tʃʰam54			
堪	høm35	kʰan35				
潭	tam213	tam213	tam31			
坛	tan213	tam213	tam31			
蚕	tʃan213	tʃan213	tʃam31			
憨		han33				
含	høm213	ham213	hɔm31			
函	ham213	ham213	hɔm31			
鹌						
坍		tʰan35	tʰan54			
痰						
男	nam213	nam213	nam31			
南	nam213	nam213	nam31			
岚	lam213	lan213	lan31			
感	køm33	kam33	kɔm35			
揞	ʔɐm55	ʔɐm55	ʔɐm35			
忐	tɐm22					
惨	tʃʰam33	tʃʰam33	tʃʰam35			
坎	kʰɐm35					
砍	høm33	tʃʰam33				
撼	køm33	han42	hɔm33			
赣			kɔn55			
暗	ʔøm55	ʔam55	ʔɔm55			
探	tʰam55	tʰam55	tʰam55			
勘	høm35	ham33	hɔm54			
憾	høn33	han42	hɔn33			
担	tam35	tam35	tam55			
三	ɬam35	ɬam35	ɬam55			
甘	køm35	kam35	kɔm54			
柑	køm33	kam35	kɔm54			
谈	tam213	tam213	tam31			
惭	tʃim213	tʃim213	tʃan31			
酣	køm35					
蓝	lam213	lam213	lam31			
篮	lam35	lam213	lam31			
胆	tam33	tam33	tam35			
敢	køm33	kam33	kɔm35			
橄	køm33	kam33	kɔm35			
喊	ham55	ham55	ham55			
毯	tʰam33	tʰam33	tʰan35			
览	lam22	lam42	lam23			
揽	lam22	lam42	lam23			
榄						
担	tam55	tam55	tam55			
瞰	køm33					
淡	tam22	tam42	tam23			
暂	tʃam42	tʃam42	tʃam33			
滥	lam42	lam42	lam33			
缆	lam22	lam42	lam33			
杉	tʃʰam55	ʃam35	ʃam54			
尴	tʃam33	kan35	kam54			
缄	kɛm213					
淹	jim55	ŋim33	im54			
谗						
馋	tʃan213	tʃan213	tʃan31			
咸	ham213	ham213	ham31			
咸	ham213	ham213	ham31			
喃	nɐm33	nam35	nam31			
癌	ȵam213	ȵam213	ŋam31			
斩	tʃam33	tʃam33	tʃam35			
减	tʃam33	tʃam33	kam35			
碱	kan33	kin33	kan35			
湛	tʃam42	tʃam42	tʃam55			
站	tʃam42	tʃam42	tʃam33			
蘸	ȵɛm55	tʃɛm55	tʃɛm54			
赚	tʃan42	tʃun55	tʃan33			
站	tʃam42	tʃam42	tʃam33			
陷	ham42	ham42	ham33			
馅	høm42	ham42	ham33			
衫	ʃam35	ʃam35	ʃam54			
监	tʃam35	tʃam35	kam54			
搀	tʃam213	tʃʰan33	tʃʰan54			
嵌	kʰɛm35	kʰam35				
衔	ham213	ham213	ham31			
岩	ȵam213	ȵam213	ŋam31			
舰	lam42	kin42	lam33			
鉴	tʃam55	tʃam55	kam55			
监	tʃam55	tʃam35	kam33			
忏	tʃʰin35		tʃʰan55			
砭	pɛn33		pɛn35			
尖	tsim35	tʃim35	tʃim54			
歼	tsʰim35	tʃʰim35	tʃʰim54			
纤	tʃʰim35	tʃʰim35	tʃʰim54			
沾	nim35	tʃɛm55	tʃim54			
粘	nim35	nim35	nim54			
瞻	tʃim35	tʃim35	tʃim54			
占	tʃim35	tʃim35	tʃim54			
淹	jim55	ʔim33	ʔim55			
腌	ȵim42	ʔim33	ʔip35			
签	tʃʰim35	tʃʰim35	tʃʰim54			
签	tʃʰim35	tʃʰim35	tʃʰim54			
潜	tʃim213	tʃim213	tʃim31			
蟾	ʃɐm213	ʃɐm213	ʃɐm31			
黔	kɛm213	kɛm213	kɛm31			
粘	nim35	nim35	nim31			
廉	lim213	lim213	lim31			
帘	lim213	lim213	lim31			
镰						
钳						
阉						
炎	jim213	ȵim213	ʃim31			
阎						
盐	jim213	him213	him31			
檐	jim213	hin213	hin31			
贬	pɛn33	pɛn33	pɛn35			
陕	ʃim33	ʃim33	ʃim35			
闪	ʃim33	ʃim33	ʃim35			
检	kʰim33	kʰim33	kʰim35			
脸	lim22	lim42	lim23			
险	jim33	him33	him35			
掩	jim33	ʔim33	ʔim35			
渐	tʃim42	tʃim42	tʃim33			
俭	kim42	kim42	kim33			
芡		him33				
敛	lim22	lim33	lim23			
染	ȵim22	ȵim33	ȵim23			
冉			ȵim23			
占	tʃim55	tʃim55	tʃim55			
厌	jim55	jim55	im55			
敛		lim33	lim23			
赡	tʃim35					
殓						
验	ȵim42	ȵim42	ȵim33			
艳	jɛm42	ȵɛm42	him33			
焰	jim42	him42	him33			
严	ȵim213	ȵim213	ȵim31			
俨	ȵim213		ȵim31			
剑	kim55	kim55	kim55			
欠	jim55	him55	him55			
掂	tim55		tim55			
兼	kin35	kim35	kʰim54			
添	tʰim35	tʰim35	tʰim54			
谦	kʰim35	kʰim35	kʰim54			
甜	tim213	tim213	tim31			
拈						
鲇	tʃim55					
嫌	jim55	him35	him31			
濂	lim213		lim31			
点	tim33	tim33	tim35			
歉	kʰim35	kʰim35	him55			
簟		tim42				
店	tim55	tim55	tim55			
垫	tim42	tim42	tim33			
歉	kʰim35	kʰim35	him55			
念	nim42	nim42	nim33			
凡	fan213	fan213	fan31			
帆	fam213	fan35	fan31			
范	fam55	fan55	fam55			
犯	fam42	fan33	fam23			
泛	fam55	fam55	fam55			
梵	fan213	fam213				
心	ɬəm35	ɬəm35	ɬɐm54			
砧	tʃəm33	tʃəm33	tʃɐm54			
森	ʃəm35	ʃəm35	ʃɐm54			
参	ʃəm35	ʃəm35	ʃɐm54			
针	tʃəm35	tʃəm35	tʃɐm54			
斟						
深	ʃəm35	ʃəm35	ʃɐm54			
今	tʃəm35	tʃəm35	kɐm54			
金	tʃəm35	tʃəm35	kɐm54			
禁						
音	jəm35	jəm35	jɐm54			
阴	jəm35	jəm35	jɐm54			
侵	tʃʰəm55	tʃʰəm55	tʃʰɐm54			
参	tʃʰam35	tʃʰəm35	tʃʰɐm54			
钦	jəm35	həm33	hɐm54			
寻	tʃəm213	tʃəm213	tʃɐm31			
浔	tʃəm213		tʃɐm31			
沉	tʃəm213	tʃəm213	tʃɐm31			
岑	ʃəm213	ʃəm213	kɐm31			
忱	tʃəm213	tʃəm33				
琴	tʃəm213	tʃəm213	kɐm31			
禽	tʃəm213	tʃəm213	kɐm31			
擒						
林	ləm213	ləm213	lɐm31			
淋						
临	ləm213	ləm213	lɐm31			
壬	jəm213	jən213	ȵɐm31			
任						
吟	jəm213	jəm213	ȵɐm31			
淫	jəm213	jəm213	ȵɐm31			
禀	peŋ33	pən33	peŋ35			
枕	tʃəm33	tʃəm33	tʃɐm35			
沈	ʃən33	ʃəm33	ʃɐm35			
审	ʃəm33	ʃəm33	ʃɐm35			
婶						
锦	tʃəm33	tʃəm33	kɐm35			
饮	jəm33	ȵəm33	ȵɐm35			
品	pʰəm33	pʰəm33	pʰɐm35			
寝	tʃʰəm33	tʃʰəm33	tʃʰɐm35			
朕		tʃɐn42	tʃɐm33			
甚	ʃəm42	ʃəm42	ʃɐm33			
凛	ləm22	ləm22	lɐm23			
饪	jəm42	ȵəm42	ȵɐm33			
赁		lən42				
浸	tsəm55	tʃəm55	tʃɐm55			
渗	tʃʰam33	ʃəm42	tʃʰɐm55			
枕	tʃʰəm33	tʃəm33	tʃɐm35			
禁	tʃʰəm55	tʃəm55	kɐm55			
沁		tʃʰəm55				
揿						
妗						
荫						
任	jəm42	ȵəm42	ȵɐm33			
丹	tan35	tan35	tan54			
单	tan55	tan35	tan54			
珊	ʃan55	ʃan55	ʃan54			
干	køn35	kan35	kɔn54			
杆	køn33	kan33	kɔn35			
肝						
竿						
奸	tʃan35	tʃan35	kan54			
鼾		han35				
安	ʔøn35	ʔan35	ʔɔn54			
鞍	ʔøn35	ʔan35	ʔɔn54			
滩	tʰan35	tʰan35	tʰan54			
摊	tʰan35	tʰan35	tʰan54			
瘫						
餐	tʃʰan35	tʃʰan35	tʃʰan54			
看	høn35	han55	hɔn55			
刊	han35	kʰan35	han35			
坛	tan213	tan213	tam31			
弹	tan213	tan213	tan31			
檀						
残	tʃan213	tʃan213	tʃan31			
寒	høn213	han213	hɔn31			
韩	høn213	han213	hɔn31			
难	nan213	nan213	nan31			
兰	lan213	lan213	lan31			
拦	lan213					
栏		lan213	lan31			
疸	tam33	tam33	tam35			
散	ɬan55	ɬan55	ɬan35			
伞	ɬan55	ɬan55	ɬan55			
杆	køn33	kan33	kɔn35			
秆						
擀						
赶	køn33	kan33	kɔn35			
罕	høn33	han33	hɔn35			
坦	tʰan33	tʰan33	tʰan35			
侃		ham35				
诞	tan55	tan55	tan55			
袒	tʰam33	tʰan33	tʰan35			
旱	høn22	han33	hɔn23			
懒	lan22	lan33	lan33			
旦	tan55	tan55	tan55			
赞	tsan55	tʃan55	tʃan55			
散	ɬan55	ɬan55	ɬan55			
干	køn55	kan55	kɔn55			
汉	høn55	han55	hɔn55			
按	ʔøn55	ʔan55	ʔɔn55			
案	ʔøn55	ʔan55	ʔɔn55			
炭	tʰan55	tʰan55	tʰan55			
叹	tʰan55	tʰan55	tʰan55			
灿	tʃʰan33	tʃʰan33	tʃʰan35			
看	høn55	han55	hɔn55			
但						
弹	tan213	tan42	tan33			
蛋	tan42	tan42	tan33			
汗	høn42	han42	hɔn33			
焊	høn42	han42	hɔn33			
翰						
难	nan42	nan42	nan33			
烂	lan42	lan42	lan33			
岸	ŋøn42	ʔan42	hun33			
山	ʃan35	ʃan35	ʃan54			
艰	tʃan35	kin35	kan54			
间	tʃan35	fan35	kan54			
殷	jɐn35	jɐn35				
潺	tʃan213					
闲	han213	han42	han31			
娴	han213	han42	han31			
盏	tʃan33	tʃan33	tʃan35			
产	tʃʰan33	tʃʰan33	tʃʰan35			
简	tʃan33	tʃan33	kan35			
柬	tʃan33	tʃan33	kan35			
铲	tʃʰan33	tʃʰan33	tʃʰan35			
限	han22	han33	han23			
眼	ȵan22	ȵan22	ŋan23			
扮	pʰan55	pʰan55	pʰan55			
间	tʃan55	tʃan55	kan55			
盼	pʰan55	pʰan55	pʰan55			
瓣	pan42	pan42	pan33			
办	pan42	pan42	pan33			
绽	tin42	tʃan55	wan31			
纶	lɐn213					
顽	ŋuan213					
撰	tʃɐn33					
幻	wan42	wan42	wan33			
扳						
颁						
班	pan35	pan35	pan54			
斑	pan35	pan35	pan54			
删	ʃan35	ʃan55	ʃan54			
奸	tʃan35	tʃan35	kan54			
攀	pʰan35	pʰan35	pʰan54			
丬	pʰan55		pʰan55			
蛮	man213	man213	man31			
颜	ȵan213	ȵan213	ŋan31			
板	pan33	pan33	pan35			
版	pan33	pan33	pan35			
坂	pan33		pan35			
汕	ʃan55	ʃan55	ʃan55			
谏	tʃan33	tʃin55	kam55			
涧	tʃan35	tʃan55	kan55			
晏	ʔam55					
苋	kɐn213					
襻	pʰan55	pʰan55	pʰan55			
栈	tʃan42	tʃan42	tʃan33			
疝						
慢	man42	man42	man33			
雁	ȵan42	ȵan42	ȵan33			
拴	tʃun213	tʃun42	tʃyn31			
栓	tʃun213	tʃun42				
关	kuan35	kuan35	kuan54			
弯	wan35	wan35	wan54			
湾	wan35	wan35	wan54			
还	ŋuan213	wan213	wan31			
还	ŋuan213	wan213	wan31			
环	ŋuan213	wan213	wan31			
绾		wan33				
撰		tʃun42				
莞	kun33	wun33	kun35			
惯	kuan55	kuan55	kuan55			
宦						
患	wan55	wan42	wan33			
篡	tʃʰun55	tʃʰun55	tʃʰyn55			
鞭	pin35	pin35	pin54			
编	pʰin35	pʰin35	pʰin54			
煎	tsin35	tʃin35	tʃin54			
仙	ɬin35	ɬin35	ɬin54			
鲜	ʃin33	ɬin35	ɬin54			
毡	tʃin35	tʃin35	tʃin54			
扇	ʃin55	ʃin55	ʃin55			
煽	ʃin55	ʃin55	ʃin55			
焉	jin35	jin35	in54			
篇	pʰin35	pʰin35	pʰin54			
偏	pʰin35	pʰin35	pʰin54			
迁	tʃʰim35	tʃʰin35	tʃʰim54			
千	tʃʰin35	tʃʰin35	tʃʰin54			
骞		tʃʰin35	tʃʰin54			
便	pin42	pin42	pit2			
钱	tʃin213	tʃin213	tʃin31			
涎	jin33	hin213	hin31			
缠	tʃin213	tʃin213	tʃin31			
禅	ʃim213	ʃim213	ʃim31			
蝉	ʃin213	ʃim213	ʃim31			
乾	kin213	kin213	tʃin31			
虔	kin213	kɛm213	kim31			
绵	min213	min213	min31			
棉	min213	min213	min31			
连	lin213	lin213	lin31			
联	lim213	lim213	lim31			
鲢						
然	ʃin213	ʃin213	ʃin31			
燃	ʃin213	ʃin213	ʃin31			
延	jin213	hin22	hin31			
筵	jin213		hin31			
剪	tsin33	tʃin33	tʃin35			
癣	ɬun33	ɬin33	ɬyn35			
鲜	ɬin33	ɬin35	ɬyn35			
展	tʃin33	tʃin33	tʃin35			
辗	tʃin33	tʃin33	tʃin35			
浅	tʃʰin33	tʃʰin33	tʃin35			
阐	ʃim33	ʃim213	ʃim31			
遣	kʰin33	kʰin33	tʃʰin35			
辨	pin42	pin42	pin33			
辩	pin42	pin42	pin33			
践	tʃin33	tʃin33	tʃin35			
善	ʃin42	ʃin42	ʃin33			
鳝						
件	kin22	kin22	kin23			
免						
勉	min22	min22	min23			
娩	min22	min22	min23			
碾	nɛn22	nɛn22	ŋɛn23			
辇	nɛn22	nɛn22				
演	jin22	hin22	hin23			
衍	jin22	hin22	hin23			
变	pin55	pin55	pin55			
箭	tsin55	tʃin55	tin55			
溅	tsin33	tʃin42	tin55			
线	ɬin55	ɬin55	ɬin55			
战	tʃin55	tʃin55	tʃin55			
颤	tan213	tʃʰan55				
扇	ʃin55	ʃin55	ʃin55			
骗	pʰin55	pʰin55	pʰin55			
谴	kʰin33	kʰin33	tʰin35			
汴						
便	pin42	pin42	pin33			
卞	pin22	pin42	pin33			
饯						
贱	tʃin42	tʃin42	tʃin33			
羡	ɬin55	ɬin55	ɬin55			
禅						
膳	ʃin42	ʃin42	ʃin33			
擅	ʃin42	ʃin42	ʃin33			
面	min42	min42	min33			
谚	ȵin42	ȵin42	in55			
彦	ȵin42	ȵin42	in55			
唁		ȵin42	in55			
宣	ɬun35	ɬun35	ɬyn54			
专	tʃun35	tʃun35	tʃyn54			
砖	tʃun35	tʃun35	tʃyn54			
娟	kun35	kun55	kyn54			
诠	tʃun213	tʃun213	tʃyn31			
川	tʃʰun35	tʃʰun35	tʃʰyn54			
穿	tʃʰun35	tʃʰun35	tʃʰyn54			
圈	kʰun35	kʰun35	kʰyn54			
全	tʃun213	tʃun213	tʃyn31			
泉	tʃun213	tʃun213	tʃyn31			
旋	tʃun213	tʃun42	ɬyn31			
璇	tʃun213	tʃun43	ɬyn31			
传	tʃun213	tʃun213	tʃyn31			
椽						
船	ʃun213	tʃun213	ʃyn31			
拳	kun213	kun22	kyn31			
颧						
权	kun213	kun22	kyn31			
圆	jun213	jun213	hyn31			
员	jun213	jun213	hyn31			
缘	jun213	jun213	hyn31			
沿	jun213	jun213	hyn31			
铅	jun213	jun213	hyn31			
捐	kun35	kun35	kyn54			
选	ɬun33	ɬun33	ɬyn35			
转	tʃun33	tʃun33	tʃyn35			
卷	kun33	kun33	kyn35			
喘	tʃʰun33	tʃʰun33	tʃʰyn35			
篆	tʃun42	tʃun42	tʃyn35			
圈	kʰun35	kʰun35	kʰyn54			
软	ȵun22	ȵun22	ȵyn23			
渲	ɬun35	ɬun35	ɬyn55			
转	tʃun33	tʃun33	tʃyn35			
传	tʃun42	tʃun42	tʃyn33			
卷	kun33	kun33	kyn35			
绢	kun55	kun55	kyn54			
眷						
串	tʃʰun55	tʃʰun55	tʃʰyn55			
旋	tʃun213	tʃun42	ɬyn31			
传	tʃun213	tʃun42	tʃyn33			
倦	kun42	kun33	kyn33			
恋	lin42	lin42	lin33			
院	jun42	jun42	hyn33			
犍		kin42	kin33			
轩	ŋøn42	hin33	kʰin54			
掀	kʰɛu55	jɐn35	hin54			
言	ȵin213	ȵin213	ȵin31			
幰		jin55				
键	kin42	kin42	kin33			
建	kin55	kin55	kin55			
宪	jin55	ʔin55	hin55			
献	jin55	ʔin55	hin55			
堰	jin55	ʔin55	ʔin55			
健	kin42	kin42	kin33			
腱	kin33	kin42	kin33			
藩	fan213	fan35	fan54			
喧	ɬun35	ɬun35	ɬyn54			
冤	jun35	jun55	yn54			
鸳						
翻	fan35	fan35	fan54			
番	fan35	fan35	fan54			
烦	fan213	fan213	fan31			
矾						
繁	fan213	fan213	fan31			
元	ȵun213	jun213	hyn31			
原	ȵun213	ȵun213	ȵyn31			
源						
园	jun213	jun213	hyn31			
袁						
猿						
辕						
援	wun22	hun22	hyn31			
反	fan33	fan33	fan35			
返	fan33	fan33	fan35			
宛	wun33	wun33	ʔun35			
婉	wun33	wun33	ʔun35			
苑		wun33				
圈	kʰun35	kʰun35	kʰyn54			
晚	man22	man22	man23			
挽	wan33	wan33	wan35			
阮	ȵun22	ȵun22	ȵyn23			
远	ȵun22	jun22	hyn23			
贩	fan55	fan55	fan55			
楦	ɬun35	ɬun35				
怨	jun55	jun55	yn55			
劝	jun55	jun55	hyn55			
券	jun55	jun55	kʰyn55			
饭	fan42	fan42	fan33			
万	man42	man42	man33			
蔓	man42	man42	man33			
曼	man42	man42	man33			
愿	ȵun42	ȵun42	ȵyn33			
边	pin35	pin35	pin54			
蝙	pʰin35	pɛn33	pin54			
颠	tin35	tin35	tin54			
癫						
滇	tin213	tin213	tin54			
笺	tsan35	tʃɛn33				
先	ɬin35	ɬin35	ɬin54			
肩	kin35	kin35	kin54			
坚	kin35	kin35	kin54			
胭						
燕	jin55	jin55	in55			
烟	jin35	jin55	in54			
天	tʰin35	tʰin35	tʰin54			
千	tʃʰin35	tʃʰin35	tʃʰin54			
牵	jin35	hin35	hin54			
骈	pʰɛn55	pɛn213				
田	tin213	tin213	tin31			
填	tin213	tin213	tin31			
前	tʃin213	tʃin213	tʃin31			
贤	jin213	hin213	hin31			
弦		hin213	hin31			
眠	min213	min213	min31			
年	nin213	nin213	nin31			
怜	lɐn213	lin213	lin31			
莲	lin213	lin213	lin31			
研	nɛn35	ȵɛn35	ȵim54			
妍		ȵɛn42				
扁	pɛn33	pɛn33	pɛn35			
匾	pɛn33	pɛn33	pɛn35			
典	tin33	tin33	tim35			
茧	kan33	kin33	kan35			
笕						
跃						
显	jin33	hin33	hin35			
腆	tin33	tin33				
辫	pin22	pin22	pin23			
撵	nɛn33	nɛn22				
遍	pʰin55	pʰin55	pʰin55			
遍	pʰin55	pʰin55	pʰin55			
荐	tsin55	tʃin55	tʃin55			
见	kin55	kin55	kin55			
燕	jin55	ʔin55	ʔin55			
宴	jin55	ʔin55	ʔin55			
咽						
片	pʰin55	pʰin55	pʰin55			
捻						
纤	tʃʰim35	tʃʰin35	tʃʰim54			
殿						
电	tin42	tin42	tin33			
佃						
奠						
淀	tin42	tin42	tim33			
荐	tʃin55	tʃin55	tʃin55			
现	jin42	hin42	hin33			
面	min42	min42	min33			
练	lin42	lin42	lin33			
炼	lin42	lin42	lin33			
楝						
砚	jin42	hin42	hin55			
鹃	kun35	kun35	kyn54			
涓	kun55	kun35	kyn54			
渊	jun35	jun35	yn54			
玄	jin213	hin213	hyn31			
悬	jun33	jun213	hyn31			
犬	jun33	jun33	kʰyn35			
眩						
绚	tʃɐn213	ʃɐn42				
县	jun42	jun42	hyn33			
炫	jin213	hin213	hyn55			
般	pun35	pun35	pun54			
搬	pun35	pun35	pun54			
端	tun35	tun35	tun54			
钻	tsun55	tʃun55	tʃun54			
酸	ɬun35	ɬun35	ɬun54			
酸	ɬun35	ɬun35	ɬun54			
官	kun35	kun35	kun54			
棺						
观	kun35	kun35	kun54			
冠	kun55	kun35	kun54			
欢	wun35	hun35	hun54			
豌	wun33	wun22	wun35			
剜						
潘	pʰun35	pʰun35	pʰun54			
拼						
