小韻號	字頭	切韻音系描述	攝	方音字彙描述	廣韻韻目	平水韻目	反切或直音	切韻拼音	白一平拼音	古韻羅馬字	有女羅馬字	高本漢	王力1957	王力1985	李榮	邵榮芬	蒲立本	鄭張尚芳	潘悟雲2000	潘悟雲2013	潘悟雲2023	unt2026RTR	unt2026ATR	unt通俗擬音	msoeg	釋義
2814	澇	來開一豪去	效攝	效開一去号來	去聲37号	去声20號	郎到切	lawh	lawH	lauh	law	lɑu	lɑu	lɑu	lɑu	lɑu	law	lɑu	lɑu	lɑu	lɑu	l̙ə̀w	lə̀w	làw	lɑuh	淹也又水名或作潦
2814	潦	來開一豪去	效攝	效開一去号來	去聲37号	去声20號	郎到切	lawh	lawH	lauh	law	lɑu	lɑu	lɑu	lɑu	lɑu	law	lɑu	lɑu	lɑu	lɑu	l̙ə̀w	lə̀w	làw	lɑuh	上同（淹也又水名或作潦）
2814	勞	來開一豪去	效攝	效開一去号來	去聲37号	去声20號	郎到切	lawh	lawH	lauh	law	lɑu	lɑu	lɑu	lɑu	lɑu	law	lɑu	lɑu	lɑu	lɑu	l̙ə̀w	lə̀w	làw	lɑuh	勞慰又郎刀切
2814	僗	來開一豪去	效攝	效開一去号來	去聲37号	去声20號	郎到切	lawh	lawH	lauh	law	lɑu	lɑu	lɑu	lɑu	lɑu	law	lɑu	lɑu	lɑu	lɑu	l̙ə̀w	lə̀w	làw	lɑuh	俗（勞慰又郎刀切）
2814	髝	來開一豪去	效攝	效開一去号來	去聲37号	去声20號	郎到切	lawh	lawH	lauh	law	lɑu	lɑu	lɑu	lɑu	lɑu	law	lɑu	lɑu	lɑu	lɑu	l̙ə̀w	lə̀w	làw	lɑuh	髝髞麤急皃又音牢
2814	癆	來開一豪去	效攝	效開一去号來	去聲37号	去声20號	郎到切	lawh	lawH	lauh	law	lɑu	lɑu	lɑu	lɑu	lɑu	law	lɑu	lɑu	lɑu	lɑu	l̙ə̀w	lə̀w	làw	lɑuh	癆痢惡人說文曰朝鮮謂飲藥毒曰癆
2814	𣟽	來開一豪去	效攝	效開一去号來	去聲37号	去声20號	郎到切	lawh	lawH	lauh	law	lɑu	lɑu	lɑu	lɑu	lɑu	law	lɑu	lɑu	lɑu	lɑu	l̙ə̀w	lə̀w	làw	lɑuh	麻莖大也又施絞於𣝜也
2815	操	清開一豪去	效攝	效開一去号清	去聲37号	去声20號	七到切	tshawh	tshawH	chauh	caw	tsʰɑu	tsʰɑu	tsʰɑu	tsʰɑu	tsʰɑu	tsʰaw	tsʰɑu	tsʰɑu	tsʰɑu	tsʰɑu	t̙s̙ʰə̀w	tsʰə̀w	tsʰàw	tsʰɑuh	持也又志操七到切又七刀切七
2815	造	清開一豪去	效攝	效開一去号清	去聲37号	去声20號	七到切	tshawh	tshawH	chauh	caw	tsʰɑu	tsʰɑu	tsʰɑu	tsʰɑu	tsʰɑu	tsʰaw	tsʰɑu	tsʰɑu	tsʰɑu	tsʰɑu	t̙s̙ʰə̀w	tsʰə̀w	tsʰàw	tsʰɑuh	至也又昨早切
2815	艁	清開一豪去	效攝	效開一去号清	去聲37号	去声20號	七到切	tshawh	tshawH	chauh	caw	tsʰɑu	tsʰɑu	tsʰɑu	tsʰɑu	tsʰɑu	tsʰaw	tsʰɑu	tsʰɑu	tsʰɑu	tsʰɑu	t̙s̙ʰə̀w	tsʰə̀w	tsʰàw	tsʰɑuh	古文（至也又昨早切）
2815	慥	清開一豪去	效攝	效開一去号清	去聲37号	去声20號	七到切	tshawh	tshawH	chauh	caw	tsʰɑu	tsʰɑu	tsʰɑu	tsʰɑu	tsʰɑu	tsʰaw	tsʰɑu	tsʰɑu	tsʰɑu	tsʰɑu	t̙s̙ʰə̀w	tsʰə̀w	tsʰàw	tsʰɑuh	言行急
2815	㿷	清開一豪去	效攝	效開一去号清	去聲37号	去声20號	七到切	tshawh	tshawH	chauh	caw	tsʰɑu	tsʰɑu	tsʰɑu	tsʰɑu	tsʰɑu	tsʰaw	tsʰɑu	tsʰɑu	tsʰɑu	tsʰɑu	t̙s̙ʰə̀w	tsʰə̀w	tsʰàw	tsʰɑuh	米穀雜
2815	糙	清開一豪去	效攝	效開一去号清	去聲37号	去声20號	七到切	tshawh	tshawH	chauh	caw	tsʰɑu	tsʰɑu	tsʰɑu	tsʰɑu	tsʰɑu	tsʰaw	tsʰɑu	tsʰɑu	tsʰɑu	tsʰɑu	t̙s̙ʰə̀w	tsʰə̀w	tsʰàw	tsʰɑuh	上同（米穀雜）
2815	鄵	清開一豪去	效攝	效開一去号清	去聲37号	去声20號	七到切	tshawh	tshawH	chauh	caw	tsʰɑu	tsʰɑu	tsʰɑu	tsʰɑu	tsʰɑu	tsʰaw	tsʰɑu	tsʰɑu	tsʰɑu	tsʰɑu	t̙s̙ʰə̀w	tsʰə̀w	tsʰàw	tsʰɑuh	鄭地名
2816	暴	並一豪去	效攝	效開一去号並	去聲37号	去声20號	薄報切	bawh	bawH	bauh	baw	bʱɑu	bʱɑu	bɑu	bɑu	bɑu	baw	bɑu	bɑu	bɑu	bɑu	b̙ə̀w	bə̀w	bàw	bɑuh	侵暴猝也急也又晞也案說文作曓疾有所趣也又作㬥晞也今通作暴亦姓漢有繡衣使者暴勝之薄報切九
2816	虣	並一豪去	效攝	效開一去号並	去聲37号	去声20號	薄報切	bawh	bawH	bauh	baw	bʱɑu	bʱɑu	bɑu	bɑu	bɑu	baw	bɑu	bɑu	bɑu	bɑu	b̙ə̀w	bə̀w	bàw	bɑuh	上同周禮曰以刑教中則民不虣（侵暴猝也急也又晞也案說文作曓疾有所趣也又作㬥晞也今通作暴亦姓漢有繡衣使者暴勝之薄報切九）
2816	曝	並一豪去	效攝	效開一去号並	去聲37号	去声20號	薄報切	bawh	bawH	bauh	baw	bʱɑu	bʱɑu	bɑu	bɑu	bɑu	baw	bɑu	bɑu	bɑu	bɑu	b̙ə̀w	bə̀w	bàw	bɑuh	曝乾俗
2816	瀑	並一豪去	效攝	效開一去号並	去聲37号	去声20號	薄報切	bawh	bawH	bauh	baw	bʱɑu	bʱɑu	bɑu	bɑu	bɑu	baw	bɑu	bɑu	bɑu	bɑu	b̙ə̀w	bə̀w	bàw	bɑuh	瀑雨
2816	勽	並一豪去	效攝	效開一去号並	去聲37号	去声20號	薄報切	bawh	bawH	bauh	baw	bʱɑu	bʱɑu	bɑu	bɑu	bɑu	baw	bɑu	bɑu	bɑu	bɑu	b̙ə̀w	bə̀w	bàw	bɑuh	說文覆也
2816	菢	並一豪去	效攝	效開一去号並	去聲37号	去声20號	薄報切	bawh	bawH	bauh	baw	bʱɑu	bʱɑu	bɑu	bɑu	bɑu	baw	bɑu	bɑu	bɑu	bɑu	b̙ə̀w	bə̀w	bàw	bɑuh	鳥伏卵
2816	袍	並一豪去	效攝	效開一去号並	去聲37号	去声20號	薄報切	bawh	bawH	bauh	baw	bʱɑu	bʱɑu	bɑu	bɑu	bɑu	baw	bɑu	bɑu	bɑu	bɑu	b̙ə̀w	bə̀w	bàw	bɑuh	衣前襟又云今朝服垂衣又薄高切
2816	𤔣	並一豪去	效攝	效開一去号並	去聲37号	去声20號	薄報切	bawh	bawH	bauh	baw	bʱɑu	bʱɑu	bɑu	bɑu	bɑu	baw	bɑu	bɑu	bɑu	bɑu	b̙ə̀w	bə̀w	bàw	bɑuh	姓也出姓苑
2816	𪇰	並一豪去	效攝	效開一去号並	去聲37号	去声20號	薄報切	bawh	bawH	bauh	baw	bʱɑu	bʱɑu	bɑu	bɑu	bɑu	baw	bɑu	bɑu	bɑu	bɑu	b̙ə̀w	bə̀w	bàw	bɑuh	鳥名又博木切
2817	報	幫一豪去	效攝	效開一去号幫	去聲37号	去声20號	博耗（秏）切	pawh	pawH	pauh	paw	pɑu	pɑu	pɑu	pɑu	pɑu	paw	pɑu	pɑu	pɑu	pɑu	p̙ə̀w	pə̀w	pàw	pɑuh	報告下婬曰報博耗切一
2818	漕	從開一豪去	效攝	效開一去号從	去聲37号	去声20號	在到切	dzawh	dzawH	zauh	dzaw	dzʱɑu	dzʱɑu	dzɑu	dzɑu	dzɑu	dzaw	dzɑu	dzɑu	dzɑu	dzɑu	d̙z̙ə̀w	dzə̀w	dzàw	dzɑuh	水運穀在到切二
2818	𢲵	從開一豪去	效攝	效開一去号從	去聲37号	去声20號	在到切	dzawh	dzawH	zauh	dzaw	dzʱɑu	dzʱɑu	dzɑu	dzɑu	dzɑu	dzaw	dzɑu	dzɑu	dzɑu	dzɑu	d̙z̙ə̀w	dzə̀w	dzàw	dzɑuh	手攪也
2819	奧	影開一豪去	效攝	效開一去号影	去聲37号	去声20號	烏到切	qawh	'awH	qauh	aw	ʔɑu	ɑu	ʔɑu	ʔɑu	ʔɑu	ʔaw	ʔɑu	ʔɑu	ʔɑu	ʔɑu	ʔ̙ə̀w	ʔə̀w	ʔàw	ʔɑuh	深也內也主也藏也爾雅曰西南隅謂之奧烏到切十一
2819	懊	影開一豪去	效攝	效開一去号影	去聲37号	去声20號	烏到切	qawh	'awH	qauh	aw	ʔɑu	ɑu	ʔɑu	ʔɑu	ʔɑu	ʔaw	ʔɑu	ʔɑu	ʔɑu	ʔɑu	ʔ̙ə̀w	ʔə̀w	ʔàw	ʔɑuh	懊悔
2819	䐿	影開一豪去	效攝	效開一去号影	去聲37号	去声20號	烏到切	qawh	'awH	qauh	aw	ʔɑu	ɑu	ʔɑu	ʔɑu	ʔɑu	ʔaw	ʔɑu	ʔɑu	ʔɑu	ʔɑu	ʔ̙ə̀w	ʔə̀w	ʔàw	ʔɑuh	藏肉埤蒼云鳥胃也
2819	𩟇	影開一豪去	效攝	效開一去号影	去聲37号	去声20號	烏到切	qawh	'awH	qauh	aw	ʔɑu	ɑu	ʔɑu	ʔɑu	ʔɑu	ʔaw	ʔɑu	ʔɑu	ʔɑu	ʔɑu	ʔ̙ə̀w	ʔə̀w	ʔàw	ʔɑuh	妬食
2819	隩	影開一豪去	效攝	效開一去号影	去聲37号	去声20號	烏到切	qawh	'awH	qauh	aw	ʔɑu	ɑu	ʔɑu	ʔɑu	ʔɑu	ʔaw	ʔɑu	ʔɑu	ʔɑu	ʔɑu	ʔ̙ə̀w	ʔə̀w	ʔàw	ʔɑuh	說文曰水隈崖也
2819	燠	影開一豪去	效攝	效開一去号影	去聲37号	去声20號	烏到切	qawh	'awH	qauh	aw	ʔɑu	ɑu	ʔɑu	ʔɑu	ʔɑu	ʔaw	ʔɑu	ʔɑu	ʔɑu	ʔɑu	ʔ̙ə̀w	ʔə̀w	ʔàw	ʔɑuh	燠釜以水添釜
2819	䜒	影開一豪去	效攝	效開一去号影	去聲37号	去声20號	烏到切	qawh	'awH	qauh	aw	ʔɑu	ɑu	ʔɑu	ʔɑu	ʔɑu	ʔaw	ʔɑu	ʔɑu	ʔɑu	ʔɑu	ʔ̙ə̀w	ʔə̀w	ʔàw	ʔɑuh	語也
2819	镺	影開一豪去	效攝	效開一去号影	去聲37号	去声20號	烏到切	qawh	'awH	qauh	aw	ʔɑu	ɑu	ʔɑu	ʔɑu	ʔɑu	ʔaw	ʔɑu	ʔɑu	ʔɑu	ʔɑu	ʔ̙ə̀w	ʔə̀w	ʔàw	ʔɑuh	長也
2819	墺	影開一豪去	效攝	效開一去号影	去聲37号	去声20號	烏到切	qawh	'awH	qauh	aw	ʔɑu	ɑu	ʔɑu	ʔɑu	ʔɑu	ʔaw	ʔɑu	ʔɑu	ʔɑu	ʔɑu	ʔ̙ə̀w	ʔə̀w	ʔàw	ʔɑuh	四墺四方土又於六切
2819	𩼈	影開一豪去	效攝	效開一去号影	去聲37号	去声20號	烏到切	qawh	'awH	qauh	aw	ʔɑu	ɑu	ʔɑu	ʔɑu	ʔɑu	ʔaw	ʔɑu	ʔɑu	ʔɑu	ʔɑu	ʔ̙ə̀w	ʔə̀w	ʔàw	ʔɑuh	小鰌名
2819	澳	影開一豪去	效攝	效開一去号影	去聲37号	去声20號	烏到切	qawh	'awH	qauh	aw	ʔɑu	ɑu	ʔɑu	ʔɑu	ʔɑu	ʔaw	ʔɑu	ʔɑu	ʔɑu	ʔɑu	ʔ̙ə̀w	ʔə̀w	ʔàw	ʔɑuh	澳深又水名
2820	喿	心開一豪去	效攝	效開一去号心	去聲37号	去声20號	蘇到切	sawh	sawH	sauh	saw	sɑu	sɑu	sɑu	sɑu	sɑu	saw	sɑu	sɑu	sɑu	sɑu	s̙ə̀w	sə̀w	sàw	sɑuh	羣鳥聲蘇到切九
2820	譟	心開一豪去	效攝	效開一去号心	去聲37号	去声20號	蘇到切	sawh	sawH	sauh	saw	sɑu	sɑu	sɑu	sɑu	sɑu	saw	sɑu	sɑu	sɑu	sɑu	s̙ə̀w	sə̀w	sàw	sɑuh	羣呼
2820	噪	心開一豪去	效攝	效開一去号心	去聲37号	去声20號	蘇到切	sawh	sawH	sauh	saw	sɑu	sɑu	sɑu	sɑu	sɑu	saw	sɑu	sɑu	sɑu	sɑu	s̙ə̀w	sə̀w	sàw	sɑuh	上同（羣呼）
2820	瘙	心開一豪去	效攝	效開一去号心	去聲37号	去声20號	蘇到切	sawh	sawH	sauh	saw	sɑu	sɑu	sɑu	sɑu	sɑu	saw	sɑu	sɑu	sɑu	sɑu	s̙ə̀w	sə̀w	sàw	sɑuh	疥瘙
2820	㿋	心開一豪去	效攝	效開一去号心	去聲37号	去声20號	蘇到切	sawh	sawH	sauh	saw	sɑu	sɑu	sɑu	sɑu	sɑu	saw	sɑu	sɑu	sɑu	sɑu	s̙ə̀w	sə̀w	sàw	sɑuh	上同（疥瘙）
2820	髞	心開一豪去	效攝	效開一去号心	去聲37号	去声20號	蘇到切	sawh	sawH	sauh	saw	sɑu	sɑu	sɑu	sɑu	sɑu	saw	sɑu	sɑu	sɑu	sɑu	s̙ə̀w	sə̀w	sàw	sɑuh	髝髞
2820	埽	心開一豪去	效攝	效開一去号心	去聲37号	去声20號	蘇到切	sawh	sawH	sauh	saw	sɑu	sɑu	sɑu	sɑu	sɑu	saw	sɑu	sɑu	sɑu	sɑu	s̙ə̀w	sə̀w	sàw	sɑuh	埽灑說文棄也又桑道切
2820	掃	心開一豪去	效攝	效開一去号心	去聲37号	去声20號	蘇到切	sawh	sawH	sauh	saw	sɑu	sɑu	sɑu	sɑu	sɑu	saw	sɑu	sɑu	sɑu	sɑu	s̙ə̀w	sə̀w	sàw	sɑuh	上同（埽灑說文棄也又桑道切）
2820	𢤁	心開一豪去	效攝	效開一去号心	去聲37号	去声20號	蘇到切	sawh	sawH	sauh	saw	sɑu	sɑu	sɑu	sɑu	sɑu	saw	sɑu	sɑu	sɑu	sɑu	s̙ə̀w	sə̀w	sàw	sɑuh	情性疎皃
2821	𩝝	溪開一豪去	效攝	效開一去号溪	去聲37号	去声20號	苦到切	khawh	khawH	khauh	qaw	kʰɑu	kʰɑu	kʰɑu	kʰɑu	kʰɑu	kʰaw	kʰɑu	kʰɑu	kʰɑu	kʰɑu	qʰə̀w	kʰə̀w	kʰàw	qʰɑuh	餉軍苦到切五
2821	犒	溪開一豪去	效攝	效開一去号溪	去聲37号	去声20號	苦到切	khawh	khawH	khauh	qaw	kʰɑu	kʰɑu	kʰɑu	kʰɑu	kʰɑu	kʰaw	kʰɑu	kʰɑu	kʰɑu	kʰɑu	qʰə̀w	kʰə̀w	kʰàw	qʰɑuh	上同（餉軍苦到切五）
2821	稾	溪開一豪去	效攝	效開一去号溪	去聲37号	去声20號	苦到切	khawh	khawH	khauh	qaw	kʰɑu	kʰɑu	kʰɑu	kʰɑu	kʰɑu	kʰaw	kʰɑu	kʰɑu	kʰɑu	kʰɑu	qʰə̀w	kʰə̀w	kʰàw	qʰɑuh	槀飫書篇名
2821	靠	溪開一豪去	效攝	效開一去号溪	去聲37号	去声20號	苦到切	khawh	khawH	khauh	qaw	kʰɑu	kʰɑu	kʰɑu	kʰɑu	kʰɑu	kʰaw	kʰɑu	kʰɑu	kʰɑu	kʰɑu	qʰə̀w	kʰə̀w	kʰàw	qʰɑuh	相違也
2821	䯪	溪開一豪去	效攝	效開一去号溪	去聲37号	去声20號	苦到切	khawh	khawH	khauh	qaw	kʰɑu	kʰɑu	kʰɑu	kʰɑu	kʰɑu	kʰaw	kʰɑu	kʰɑu	kʰɑu	kʰɑu	qʰə̀w	kʰə̀w	kʰàw	qʰɑuh	䯪䫨大頭
2822	竈	精開一豪去	效攝	效開一去号精	去聲37号	去声20號	則到切	tsawh	tsawH	cauh	zaw	tsɑu	tsɑu	tsɑu	tsɑu	tsɑu	tsaw	tsɑu	tsɑu	tsɑu	tsɑu	t̙s̙ə̀w	tsə̀w	tsàw	tsɑuh	淮南子曰炎帝作火死而爲竈則到切三
2822	躁	精開一豪去	效攝	效開一去号精	去聲37号	去声20號	則到切	tsawh	tsawH	cauh	zaw	tsɑu	tsɑu	tsɑu	tsɑu	tsɑu	tsaw	tsɑu	tsɑu	tsɑu	tsɑu	t̙s̙ə̀w	tsə̀w	tsàw	tsɑuh	動也
2822	趮	精開一豪去	效攝	效開一去号精	去聲37号	去声20號	則到切	tsawh	tsawH	cauh	zaw	tsɑu	tsɑu	tsɑu	tsɑu	tsɑu	tsaw	tsɑu	tsɑu	tsɑu	tsɑu	t̙s̙ə̀w	tsə̀w	tsàw	tsɑuh	疾也
2823	秏	曉開一豪去	效攝	效開一去号曉	去聲37号	去声20號	呼到切	hawh	xawH	hauh	xaw	xɑu	xɑu	xɑu	xɑu	xɑu	haw	hɑu	hɑu	hɑu	hɑu	χə̀w	xə̀w	xàw	χɑuh	減也亦稻屬呂氏春秋云飯之美者南海之秏又姓出何氏姓苑俗作耗呼到切四
2823	好	曉開一豪去	效攝	效開一去号曉	去聲37号	去声20號	呼到切	hawh	xawH	hauh	xaw	xɑu	xɑu	xɑu	xɑu	xɑu	haw	hɑu	hɑu	hɑu	hɑu	χə̀w	xə̀w	xàw	χɑuh	愛好亦璧孔也見周禮又姓出纂文又呼老切
2823	𡚽	曉開一豪去	效攝	效開一去号曉	去聲37号	去声20號	呼到切	hawh	xawH	hauh	xaw	xɑu	xɑu	xɑu	xɑu	xɑu	haw	hɑu	hɑu	hɑu	hɑu	χə̀w	xə̀w	xàw	χɑuh	姓也或作𡥆
2823	藃	曉開一豪去	效攝	效開一去号曉	去聲37号	去声20號	呼到切	hawh	xawH	hauh	xaw	xɑu	xɑu	xɑu	xɑu	xɑu	haw	hɑu	hɑu	hɑu	hɑu	χə̀w	xə̀w	xàw	χɑuh	藃縮也
2824	腝	泥開一豪去	效攝	效開一去号泥	去聲37号	去声20號	那到切	nawh	nawH	nauh	naw	nɑu	nɑu	nɑu	nɑu	nɑu	naw	nɑu	nɑu	nɑu	nɑu	n̙ə̀w	nə̀w	nàw	nɑuh	臂節那到切三
2824	𨱵	泥開一豪去	效攝	效開一去号泥	去聲37号	去声20號	那到切	nawh	nawH	nauh	naw	nɑu	nɑu	nɑu	nɑu	nɑu	naw	nɑu	nɑu	nɑu	nɑu	n̙ə̀w	nə̀w	nàw	nɑuh	長皃
2824	腦	泥開一豪去	效攝	效開一去号泥	去聲37号	去声20號	那到切	nawh	nawH	nauh	naw	nɑu	nɑu	nɑu	nɑu	nɑu	naw	nɑu	nɑu	nɑu	nɑu	n̙ə̀w	nə̀w	nàw	nɑuh	優皮也
2825	箇	見開一歌去	果攝	果開一去箇見	去聲38箇	去声21箇	古賀切	kah	kaH	kah	kah	kɑ	kɑ	kɑ	kɑ	kɑ	ka	kɑ	kɑ	kɑ	kɑ	qɑ̀	kɑ̀	kɑ̀	qɑh	箇數又枚也凡也古賀切三
2825	个	見開一歌去	果攝	果開一去箇見	去聲38箇	去声21箇	古賀切	kah	kaH	kah	kah	kɑ	kɑ	kɑ	kɑ	kɑ	ka	kɑ	kɑ	kɑ	kɑ	qɑ̀	kɑ̀	kɑ̀	qɑh	明堂四面偏室曰左个也
2825	個	見開一歌去	果攝	果開一去箇見	去聲38箇	去声21箇	古賀切	kah	kaH	kah	kah	kɑ	kɑ	kɑ	kɑ	kɑ	ka	kɑ	kɑ	kɑ	kɑ	qɑ̀	kɑ̀	kɑ̀	qɑh	偏也
2826	賀	匣開一歌去	果攝	果開一去箇匣	去聲38箇	去声21箇	胡箇切	ghah	haH	ghah	hah	ɣɑ	ɣɑ	ɣɑ	ɣɑ	ɣɑ	ɦa	ɦɑ	ɦɑ	ɦɑ	ɦɑ	ʁɑ̀	ɣɑ̀	ɣɑ̀	ʁɑh	慶也擔也勞也加也亦姓出會稽河南二望本齊之公族慶封之後漢侍中慶純避安帝諱改爲賀氏又虜複姓九氏北俗謂忠貞爲賀若魏孝文以其先祖有忠貞之稱遂以賀若爲氏周書賀蘭祥傳曰其先與魏俱起有紇伏者爲賀蘭莫何弗因以爲氏賀拔勝傳云其先與魏俱出陰山代爲酋長北方謂土爲拔爲其摠有地土時人相賀因爲賀拔氏後自武川徙居河南也南燕錄有輔國大將軍賀賴盧後魏書有賀葛賀婁賀兒賀遂賀悅等氏胡箇切四
2826	𧝂	匣開一歌去	果攝	果開一去箇匣	去聲38箇	去声21箇	胡箇切	ghah	haH	ghah	hah	ɣɑ	ɣɑ	ɣɑ	ɣɑ	ɣɑ	ɦa	ɦɑ	ɦɑ	ɦɑ	ɦɑ	ʁɑ̀	ɣɑ̀	ɣɑ̀	ʁɑh	䘸袖也
2826	袔	匣開一歌去	果攝	果開一去箇匣	去聲38箇	去声21箇	胡箇切	ghah	haH	ghah	hah	ɣɑ	ɣɑ	ɣɑ	ɣɑ	ɣɑ	ɦa	ɦɑ	ɦɑ	ɦɑ	ɦɑ	ʁɑ̀	ɣɑ̀	ɣɑ̀	ʁɑh	上同（䘸袖也）
2826	㵑	匣開一歌去	果攝	果開一去箇匣	去聲38箇	去声21箇	胡箇切	ghah	haH	ghah	hah	ɣɑ	ɣɑ	ɣɑ	ɣɑ	ɣɑ	ɦa	ɦɑ	ɦɑ	ɦɑ	ɦɑ	ʁɑ̀	ɣɑ̀	ɣɑ̀	ʁɑh	水名
2827	佐	精開一歌去	果攝	果開一去箇精	去聲38箇	去声21箇	則箇切	tsah	tsaH	cah	zah	tsɑ	tsɑ	tsɑ	tsɑ	tsɑ	tsa	tsɑ	tsɑ	tsɑ	tsɑ	t̙s̙ɑ̀	tsɑ̀	tsɑ̀	tsɑh	助也則箇切六
2827	左	精開一歌去	果攝	果開一去箇精	去聲38箇	去声21箇	則箇切	tsah	tsaH	cah	zah	tsɑ	tsɑ	tsɑ	tsɑ	tsɑ	tsa	tsɑ	tsɑ	tsɑ	tsɑ	t̙s̙ɑ̀	tsɑ̀	tsɑ̀	tsɑh	左右又作可切
2827	𠡃	精開一歌去	果攝	果開一去箇精	去聲38箇	去声21箇	則箇切	tsah	tsaH	cah	zah	tsɑ	tsɑ	tsɑ	tsɑ	tsɑ	tsa	tsɑ	tsɑ	tsɑ	tsɑ	t̙s̙ɑ̀	tsɑ̀	tsɑ̀	tsɑh	副也
2827	㝾	精開一歌去	果攝	果開一去箇精	去聲38箇	去声21箇	則箇切	tsah	tsaH	cah	zah	tsɑ	tsɑ	tsɑ	tsɑ	tsɑ	tsa	tsɑ	tsɑ	tsɑ	tsɑ	t̙s̙ɑ̀	tsɑ̀	tsɑ̀	tsɑh	行不正也
2827	袏	精開一歌去	果攝	果開一去箇精	去聲38箇	去声21箇	則箇切	tsah	tsaH	cah	zah	tsɑ	tsɑ	tsɑ	tsɑ	tsɑ	tsa	tsɑ	tsɑ	tsɑ	tsɑ	t̙s̙ɑ̀	tsɑ̀	tsɑ̀	tsɑh	襌衣
2827	作	精開一歌去	果攝	果開一去箇精	去聲38箇	去声21箇	則箇切	tsah	tsaH	cah	zah	tsɑ	tsɑ	tsɑ	tsɑ	tsɑ	tsa	tsɑ	tsɑ	tsɑ	tsɑ	t̙s̙ɑ̀	tsɑ̀	tsɑ̀	tsɑh	造也本臧洛切
2828	跢	端開一歌去	果攝	果開一去箇端	去聲38箇	去声21箇	丁佐切	tah	taH	tah	tah	tɑ	tɑ	tɑ	tɑ	tɑ	ta	tɑ	tɑ	tɑ	tɑ	t̙ɑ̀	tɑ̀	tɑ̀	tɑh	小兒行也丁佐切四
2828	癉	端開一歌去	果攝	果開一去箇端	去聲38箇	去声21箇	丁佐切	tah	taH	tah	tah	tɑ	tɑ	tɑ	tɑ	tɑ	ta	tɑ	tɑ	tɑ	tɑ	t̙ɑ̀	tɑ̀	tɑ̀	tɑh	勞也
2828	痑	端開一歌去	果攝	果開一去箇端	去聲38箇	去声21箇	丁佐切	tah	taH	tah	tah	tɑ	tɑ	tɑ	tɑ	tɑ	ta	tɑ	tɑ	tɑ	tɑ	t̙ɑ̀	tɑ̀	tɑ̀	tɑh	病也
2828	哆	端開一歌去	果攝	果開一去箇端	去聲38箇	去声21箇	丁佐切	tah	taH	tah	tah	tɑ	tɑ	tɑ	tɑ	tɑ	ta	tɑ	tɑ	tɑ	tɑ	t̙ɑ̀	tɑ̀	tɑ̀	tɑh	語助聲
2829	邏	來開一歌去	果攝	果開一去箇來	去聲38箇	去声21箇	郎佐切	lah	laH	lah	lah	lɑ	lɑ	lɑ	lɑ	lɑ	la	lɑ	lɑ	lɑ	lɑ	l̙ɑ̀	lɑ̀	lɑ̀	lɑh	游兵也郎佐切三
2829	𧟌	來開一歌去	果攝	果開一去箇來	去聲38箇	去声21箇	郎佐切	lah	laH	lah	lah	lɑ	lɑ	lɑ	lɑ	lɑ	la	lɑ	lɑ	lɑ	lɑ	l̙ɑ̀	lɑ̀	lɑ̀	lɑh	婦人衣
2829	㿚	來開一歌去	果攝	果開一去箇來	去聲38箇	去声21箇	郎佐切	lah	laH	lah	lah	lɑ	lɑ	lɑ	lɑ	lɑ	la	lɑ	lɑ	lɑ	lɑ	l̙ɑ̀	lɑ̀	lɑ̀	lɑh	病也
2830	坷	溪開一歌去	果攝	果開一去箇溪	去聲38箇	去声21箇	口箇切	khah	khaH	khah	qah	kʰɑ	kʰɑ	kʰɑ	kʰɑ	kʰɑ	kʰa	kʰɑ	kʰɑ	kʰɑ	kʰɑ	qʰɑ̀	kʰɑ̀	kʰɑ̀	qʰɑh	坎坷不平也口箇切四
2830	軻	溪開一歌去	果攝	果開一去箇溪	去聲38箇	去声21箇	口箇切	khah	khaH	khah	qah	kʰɑ	kʰɑ	kʰɑ	kʰɑ	kʰɑ	kʰa	kʰɑ	kʰɑ	kʰɑ	kʰɑ	qʰɑ̀	kʰɑ̀	kʰɑ̀	qʰɑh	轗軻不遇也孟子居貧轗軻故名軻字子居又苦哥切
2830	蚵	溪開一歌去	果攝	果開一去箇溪	去聲38箇	去声21箇	口箇切	khah	khaH	khah	qah	kʰɑ	kʰɑ	kʰɑ	kʰɑ	kʰɑ	kʰa	kʰɑ	kʰɑ	kʰɑ	kʰɑ	qʰɑ̀	kʰɑ̀	kʰɑ̀	qʰɑh	爾雅商蚵蟲一名蛶又胡哥切
2830	艐	溪開一歌去	果攝	果開一去箇溪	去聲38箇	去声21箇	口箇切	khah	khaH	khah	qah	kʰɑ	kʰɑ	kʰɑ	kʰɑ	kʰɑ	kʰa	kʰɑ	kʰɑ	kʰɑ	kʰɑ	qʰɑ̀	kʰɑ̀	kʰɑ̀	qʰɑh	船著沙不行也
2831	餓	疑開一歌去	果攝	果開一去箇疑	去聲38箇	去声21箇	五个切	ngah	ngaH	ngah	ngah	ŋɑ	ŋɑ	ŋɑ	ŋɑ	ŋɑ	ŋa	ŋɑ	ŋɑ	ŋɑ	ŋɑ	ɴɑ̀	ŋɑ̀	ŋɑ̀	ɴɑh	不飽也五个切一
